Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Jayson, Eric",MAE 150 - Computer-Aided Analysis&Design (A),WI08,120,63,83.90%,93.50%,8.95,B+ (3.34),B- (2.77)
"Bahadori, Mohammad Yousef",MAE 155A - Aerospace Engineering Design I (A),WI08,60,29,89.70%,89.70%,5.26,B+ (3.52),B (3.04)
"Harrington, Steven Merrill",MAE 155A - Aerospace Engineering Design I (A),WI08,60,29,89.70%,89.70%,5.26,B+ (3.52),B (3.04)
"Delson, Nathan Joseph",MAE 156A - Fund. Prin./Mechanical Desgn I (A),WI08,39,33,87.10%,96.90%,19.19,A- (3.77),B+ (3.52)
"Hedayatnia, Mostafa",MAE 156A - Fund. Prin./Mechanical Desgn I (B),WI08,37,32,96.90%,71.90%,19.5,B+ (3.45),B+ (3.50)
"Delson, Nathan Joseph",MAE 156B - Fund. Prin/Mechanical Desgn II (A),WI08,36,27,92.60%,92.60%,17.09,A- (3.92),B+ (3.64)
"Tustaniwskyj, Jerry I",MAE 156B - Fund. Prin/Mechanical Desgn II (B),WI08,36,25,96.00%,100.00%,11.62,A- (3.83),B+ (3.66)
"Nagy, Geza",MAE 160 - Mechanical Behavior/Materials (A),WI08,92,36,76.50%,51.40%,5.13,B+ (3.39),B (3.02)
"Bewley, Thomas R",MAE 175A - Aerospace Engineering Lab (A),WI08,62,56,69.10%,89.30%,8.39,B (3.13),B (3.28)
"de Callafon, Raymond A",MAE 175A - Aerospace Engineering Lab (A),WI08,62,56,69.10%,89.30%,8.39,B (3.13),B (3.28)
"Bahadori, Mohammad Yousef",MAE 180A - Spacecraft Guidance I (A),WI08,57,14,100.00%,100.00%,3.79,B+ (3.50),B (3.10)
"Meyers, Marc",MAE 20 - Elements of Materials Science (A),WI08,82,28,81.50%,85.70%,4.86,B+ (3.42),B (3.29)
"Shevchenko, Valentin I",MAE 5 - Quantitative Computer Skills (A),WI08,19,12,75.00%,72.70%,4.17,B+ (3.36),B+ (3.50)
"Lubarda, Vlado",MAE 9 - C/C++ Programming (A),WI08,206,67,80.60%,85.10%,5.77,B+ (3.57),B (3.22)
"Kosmatka, John B",MAE 92A - Design Competitn/Fly Aircraft (A),WI08,21,8,100.00%,100.00%,8.25,N/A,N/A
"Bahadori, Mohammad Yousef",MAE 1 - Intro/Mech & Aerospace Engin (A),FA07,213,119,63.20%,79.30%,3.96,B (3.27),B- (2.87)
"Linden, Paul F.",MAE 1 - Intro/Mech & Aerospace Engin (A),FA07,213,119,63.20%,79.30%,3.96,B (3.27),B- (2.87)
"Nagy, Geza",MAE 1 - Intro/Mech & Aerospace Engin (A),FA07,213,119,63.20%,79.30%,3.96,B (3.27),B- (2.87)
"Williams, Forman A.",MAE 101C - Heat Transfer (A),FA07,180,63,82.30%,62.90%,8.5,B (3.18),B- (2.73)
"Lasheras, Juan C.",MAE 104 - Aerodynamics (A),FA07,72,46,95.60%,80.00%,5.88,B (3.18),B- (2.82)
"Bandaru, Prabhakar",MAE 105 - Intro To Mathematical Physics (A),FA07,169,89,72.60%,86.90%,6.24,B (3.15),B- (2.73)
"Pozrikidis, Constantine",MAE 107 - Computational Methods/Engineer (A),FA07,154,123,44.90%,30.30%,6.16,B (3.18),B+ (3.46)
"Llewellyn Smith, Stefan G.",MAE 110A - Thermodynamics (A),FA07,131,43,93.00%,81.40%,8.64,B+ (3.37),C+ (2.56)
"Bahadori, Mohammad Yousef",MAE 118 - Introduction to Energy Systems (A),FA07,85,40,97.40%,92.30%,3.5,B+ (3.62),B- (2.98)
"Bahadori, Mohammad Yousef",MAE 118A - Introduction to Energy Systems (A),FA07,85,40,97.40%,92.30%,3.5,B+ (3.62),B- (2.98)
"Kleissl, Jan",MAE 122 - Flow & Transport/Environment (A),FA07,23,18,83.30%,94.40%,4.94,B (3.29),B- (2.96)
"Kleissl, Jan",MAE 125A - Flow & Transport/Environment (A),FA07,23,18,83.30%,94.40%,4.94,B (3.29),B- (2.96)
"Lubarda, Vlado",MAE 130A - Mechanics I: Statics (A),FA07,137,90,100.00%,100.00%,4.82,A- (3.71),B (3.07)
"Nesterenko, Vitali F",MAE 131A - Fundamentals/Solid Mechanics I (A),FA07,55,34,97.00%,81.80%,6.74,B (3.21),B+ (3.50)
"Nagy, Geza",MAE 133 - Finite Element Methods in MAE (A),FA07,19,18,88.20%,94.40%,5.94,B+ (3.38),B (3.23)
"de Oliveira, Mauricio",MAE 140 - Linear Circuits (A),FA07,146,85,78.00%,95.10%,5.72,B (3.30),B- (2.71)
"Bitmead, Robert R.",MAE 140 - Linear Circuits (B),FA07,108,66,82.50%,93.80%,6.29,B+ (3.51),B- (2.82)
"Chau, Pao C.",MAE 143B - Linear Control (A),FA07,31,24,62.50%,69.60%,4.83,B (3.17),C+ (2.45)
"Talke, Frank E",MAE 150 - Computer-Aided Analysis&Design (A),FA07,120,75,90.40%,80.60%,11.03,B (3.28),C+ (2.61)
"Delson, Nathan Joseph",MAE 156A - Fund. Prin./Mechanical Desgn I (A),FA07,39,47,93.00%,95.30%,16.14,A- (3.74),B+ (3.43)
"Beg, Farhat N.",MAE 170 - Experimental Techniques (A),FA07,274,114,69.40%,72.50%,8.16,B+ (3.48),B (3.00)
"McKittrick, Joanna M",MAE 170 - Experimental Techniques (A),FA07,274,114,69.40%,72.50%,8.16,B+ (3.48),B (3.00)
"McEneaney, William Michael",MAE 2 - Intro to Aerospace Engineering (A),FA07,80,68,89.60%,70.10%,4.82,B (3.21),B (3.08)
"McKittrick, Joanna M",MAE 20 - Elements of Materials Science (A),FA07,86,39,53.80%,20.50%,5.99,B (3.23),C+ (2.59)
"Delson, Nathan Joseph",MAE 3 - Intro/Engineering Graphcs&Desn (A),FA07,146,77,87.00%,90.90%,12.92,B+ (3.52),B+ (3.38)
"Gibson, Carl H.",MAE 5 - Quantitative Computer Skills (A),FA07,75,39,71.80%,94.70%,3.83,B+ (3.53),B+ (3.38)
"Gibson, Carl H.",MAE 87 - Freshman Seminar (A),FA07,12,11,81.80%,100.00%,0.5,N/A,N/A
"Lubarda, Vlado",MAE 9 - C/C++ Programming (B),FA07,203,58,79.30%,93.00%,6.36,A- (3.75),B (3.29)
"Bahadori, Mohammad Yousef",MAE 101A - Introductory Fluid Mechanics (A),SU07,107,100,95.50%,97.80%,7.47,B (3.22),N/A
"Bahadori, Mohammad Yousef",MAE 101B - Advanced Fluid Mechanics (A),SU07,69,50,95.80%,97.90%,8.01,B+ (3.50),N/A
"Bahadori, Mohammad Yousef",MAE 104 - Aerodynamics (A),SU07,36,22,95.50%,86.40%,5.86,B+ (3.40),N/A
"Nomura, Keiko K.",MAE 110A - Thermodynamics (A),SU07,58,44,92.90%,95.10%,10.59,B+ (3.33),N/A
"Seshadri, Kalyanasundaram",MAE 113 - Fundamentals of Propulsion (A),SU07,19,16,73.30%,93.30%,9.43,B- (2.93),N/A
"Lubarda, Vlado",MAE 130A - Mechanics I: Statics (A),SU07,51,38,94.60%,97.30%,8.29,B+ (3.37),N/A
"Lubarda, Vlado",MAE 130B - Mechanics II: Dynamics (A),SU07,53,33,93.90%,97.00%,8.44,B (3.17),N/A
"Nesterenko, Vitali F",MAE 130C - Mechanics III: Vibrations (A),SU07,66,28,75.00%,67.90%,6.86,B (3.25),N/A
"Lubarda, Vlado",MAE 131A - Fundamentals/Solid Mechanics I (A),SU07,56,40,97.40%,100.00%,7.83,B (3.24),N/A
"Lubarda, Vlado",MAE 131B - Solid Mechanics II (A),SU07,14,16,100.00%,100.00%,7.5,B+ (3.67),N/A
"Krstic, Miroslav",MAE 143A - Signals and Systems (A),SU07,63,49,83.00%,93.50%,6.24,B+ (3.34),N/A
"Krstic, Miroslav",MAE 143B - Linear Control (A),SU07,63,48,89.40%,97.90%,6.88,B+ (3.53),N/A
"McKittrick, Joanna M",MAE 160 - Mechanical Behavior/Materials (A),SU07,22,12,75.00%,75.00%,7.33,B+ (3.36),N/A
"Bahadori, Mohammad Yousef",MAE 180B - Space Science & Engineering (A),SU07,22,11,45.50%,63.60%,3.41,B (3.20),N/A
"Bahadori, Mohammad Yousef",MAE 181 - Space Science & Engineering (A),SU07,22,11,45.50%,63.60%,3.41,B (3.20),N/A
"McKittrick, Joanna M",MAE 20 - Elements of Materials Science (A),SU07,16,14,66.70%,42.90%,8.81,B (3.17),N/A
"Herz, Richard K",MAE 5 - Quantitative Computer Skills (A),SU07,15,14,92.90%,100.00%,2.79,B+ (3.46),N/A
"Murakami, Hidenori",MAE 9 - C/C++ Programming (A),SU07,32,18,83.30%,94.40%,6.83,B+ (3.56),N/A
