Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Meier, Caleb A",MATH 20A - Calculus/Science & Engineering (B),WI14,142,77,91.70%,94.40%,6.39,B (3.07),C+ (2.50)
"Eggers, John Dietrich",MATH 20B - Calculus/Science & Engineering (A),WI14,393,211,85.20%,90.30%,6.29,B (3.10),C+ (2.45)
"Conant, James R",MATH 20B - Calculus/Science & Engineering (B),WI14,191,103,81.60%,84.70%,6.1,B (3.30),B- (2.88)
"Martirosyan, Lilit",MATH 20B - Calculus/Science & Engineering (C),WI14,133,60,82.50%,45.60%,5.88,B (3.04),B- (2.80)
"Bryan, Paul Anthony",MATH 20B - Calculus/Science & Engineering (D),WI14,254,118,84.80%,37.50%,5.99,B+ (3.39),C+ (2.58)
"Chow, Bennett",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),WI14,212,116,90.40%,94.70%,5.22,B+ (3.48),B- (2.93)
"Tesler, Glenn",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B),WI14,398,200,90.60%,88.50%,6.25,B+ (3.35),C+ (2.62)
"Bucur, Alina Ioana",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C),WI14,220,107,86.10%,64.40%,5.81,B (3.24),C+ (2.60)
"Rabin, Jeffrey Mark",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D),WI14,335,182,88.40%,93.60%,5.12,B (3.16),C+ (2.51)
"Chow, Bennett",MATH 20D - Intro/Differential Equations (A),WI14,324,154,91.00%,72.90%,5.23,B+ (3.41),B- (2.91)
"Hall, James B",MATH 20D - Intro/Differential Equations (B),WI14,312,164,89.40%,92.50%,6.31,B+ (3.43),B- (2.98)
"Wong, Wiseley A",MATH 20E - Vector Calculus (A),WI14,202,83,79.00%,66.70%,7.72,B (3.24),B- (2.87)
"Lu, Shaoying",MATH 20E - Vector Calculus (B),WI14,122,42,73.80%,40.50%,6.06,B+ (3.60),B (3.02)
"Saab, Rayan",MATH 20E - Vector Calculus (C),WI14,159,117,86.80%,96.50%,6.92,B+ (3.47),C+ (2.64)
"Harel, Guershon",MATH 20F - Linear Algebra (A),WI14,322,118,95.70%,71.30%,5.72,B+ (3.66),C+ (2.65)
"Eggers, John Dietrich",MATH 20F - Linear Algebra (B),WI14,389,140,90.80%,94.60%,6.56,B+ (3.55),C (2.27)
"Pelletier, Bruno",MATH 20F - Linear Algebra (C),WI14,209,81,89.50%,47.40%,5.15,B+ (3.51),B- (2.96)
"Oprea, Dragos N.",MATH 31BH - Honors Multivariable Calculus (A),WI14,32,15,100.00%,100.00%,9.03,B+ (3.67),B+ (3.48)
"Kempton, Mark Condie",MATH 3C - Precalculus (A),WI14,81,33,90.00%,93.30%,4.91,B+ (3.38),B- (2.78)
"Kasa, Michael Paul",MATH 4C - Pre-calculus for Sci & Engn (A),WI14,60,31,96.40%,85.70%,4.87,B (3.23),C- (1.97)
"Bunch, James R.",MATH 87 - Freshman Seminar (B),WI14,16,14,100.00%,100.00%,0.5,A (4.00),N/A
"Haff, Leonard R.",MATH 87 - Freshman Seminar (C),WI14,19,11,100.00%,81.80%,0.5,N/A,N/A
"Rabin, Jeffrey Mark",MATH 87 - Freshman Seminar (D),WI14,12,6,83.30%,100.00%,1.17,N/A,N/A
"Harel, Guershon",MATH 87 - Freshman Seminar (E),WI14,12,7,100.00%,85.70%,1.5,A (4.00),N/A
"Stevens, Laura Jeanne",MATH 95 - Introduction to Teaching Math (A),WI14,21,14,100.00%,100.00%,0.65,A (4.00),A (4.00)
"Izadi, Elham",MATH 100A - Abstract Algebra I (A),FA13,39,15,85.70%,85.70%,7.64,B (3.14),C+ (2.56)
"Stevens, Laura Jeanne",MATH 102 - Applied Linear Algebra (A),FA13,104,73,97.30%,100.00%,6.03,B+ (3.52),B- (2.79)
"Zelmanov, Efim I",MATH 103A - Modern Algebra I (A),FA13,43,14,100.00%,84.60%,6.68,B (3.27),B- (2.90)
"Bucur, Alina Ioana",MATH 104A - Number Theory I (A),FA13,34,12,83.30%,41.70%,7.33,B (3.08),C (2.21)
"Popescu, Cristian D.",MATH 109 - Mathematical Reasoning (A),FA13,69,33,84.40%,90.60%,8.81,B (3.00),B- (2.75)
"Bejenaru, Ioan",MATH 109 - Mathematical Reasoning (B),FA13,64,27,74.10%,84.60%,6.88,B (3.25),C+ (2.66)
"Peng, Xing",MATH 10A - Calculus I (A),FA13,226,138,91.70%,61.70%,5.15,B (3.27),B- (2.77)
"Bowers, Adam R.",MATH 10A - Calculus I (B),FA13,294,173,97.60%,100.00%,5.29,B+ (3.55),B- (2.75)
"Martirosyan, Lilit",MATH 10A - Calculus I (C),FA13,170,102,81.00%,10.00%,5.88,B (3.20),C+ (2.51)
"Gaddis, Jason",MATH 10B - Calculus II (A),FA13,283,172,88.10%,82.10%,4.92,B+ (3.48),C+ (2.35)
"Briggs, Christopher Alan",MATH 10B - Calculus II (B),FA13,264,137,85.00%,73.70%,6.02,B (3.18),C+ (2.60)
"Gaddis, Jason",MATH 10C - Calculus III (A),FA13,257,140,91.90%,77.80%,5.26,B+ (3.48),B- (2.73)
"Oliver, Jesus R",MATH 10C - Calculus III (B),FA13,274,146,84.30%,56.40%,6.12,B+ (3.47),B- (2.87)
"Meyer, David A.",MATH 111A - Mathematical Modeling I (A),FA13,25,15,93.30%,93.30%,4.07,B+ (3.47),A- (3.87)
"Helton, John W.",MATH 120A - Elements of Complex Analysis (A),FA13,30,7,71.40%,28.60%,6.5,B (3.00),B (3.03)
"Ioana, Adrian",MATH 140A - Foundations of Real Analysis I (A),FA13,45,14,92.90%,92.90%,8.93,B (3.08),B- (2.79)
"Bejenaru, Ioan",MATH 142A - Introduction to Analysis I (A),FA13,31,11,81.80%,90.90%,8.1,B+ (3.40),C- (1.99)
"Bryan, Paul Anthony",MATH 150A - Differential Geometry (A),FA13,13,8,87.50%,87.50%,6,B (3.13),N/A
"Nie, Jiawang",MATH 170A - Intro Numerical Analys/Linear (A),FA13,92,36,94.40%,86.10%,7.72,B+ (3.64),B+ (3.40)
"Cheng, Li-Tien",MATH 174 - Numericl Methods/Physcl Modlng (A),FA13,19,10,90.00%,90.00%,5.17,A- (3.88),B (3.16)
"Schweinsberg, Jason",MATH 180A - Introduction to Probability (A),FA13,137,65,96.80%,98.40%,9.22,B+ (3.50),B (3.03)
"Bradic, Jelena",MATH 183 - Statistical Methods (B),FA13,169,60,65.50%,60.30%,9.63,B (3.17),B- (2.90)
"Rhoades, Brendon Patrick",MATH 184A - Combinatorics (A),FA13,33,20,100.00%,94.70%,8.18,B (3.06),B- (2.99)
"Stevens, Laura Jeanne",MATH 20A - Calculus/Science & Engineering (A),FA13,308,168,97.50%,98.10%,5.23,B+ (3.55),B- (2.72)
"Saab, Rayan",MATH 20A - Calculus/Science & Engineering (B),FA13,209,119,97.40%,91.20%,5.69,B (3.12),C+ (2.53)
"Hall, James B",MATH 20A - Calculus/Science & Engineering (C),FA13,236,138,94.10%,76.50%,5.84,B+ (3.41),C+ (2.62)
"Rhoades, Brendon Patrick",MATH 20A - Calculus/Science & Engineering (D),FA13,213,133,99.20%,95.40%,5.69,B+ (3.56),B (3.02)
"Sterbenz, Jacob",MATH 20B - Calculus/Science & Engineering (A),FA13,283,173,93.50%,88.70%,7.22,B+ (3.38),B- (2.77)
"Bryan, Paul Anthony",MATH 20B - Calculus/Science & Engineering (B),FA13,242,145,85.90%,28.20%,5.67,B+ (3.43),B- (2.85)
"Sorensen, Claus M",MATH 20B - Calculus/Science & Engineering (C),FA13,206,116,81.30%,24.10%,6.2,B (3.14),B (3.03)
"Martirosyan, Lilit",MATH 20B - Calculus/Science & Engineering (D),FA13,198,108,76.80%,12.00%,6.3,B- (2.91),B- (2.75)
"Oliver, Jesus R",MATH 20B - Calculus/Science & Engineering (E),FA13,192,101,85.40%,49.00%,6.44,B (3.18),C+ (2.69)
"Wong, Wiseley A",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),FA13,318,184,93.80%,82.60%,6.36,B+ (3.54),B- (2.86)
"Eggers, John Dietrich",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B),FA13,397,196,90.50%,93.70%,6.76,B+ (3.52),B (3.03)
"Salehi Golsefidy, Alireza",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C),FA13,300,231,96.40%,96.40%,5.38,B+ (3.58),B- (2.90)
"Verstraete, Jacques Allan",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D),FA13,330,138,94.80%,100.00%,5.84,B+ (3.60),B+ (3.35)
"Briggs, Christopher Alan",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (E),FA13,326,176,94.60%,74.10%,6.45,B+ (3.39),C+ (2.65)
"Chow, Bennett",MATH 20D - Intro/Differential Equations (A),FA13,192,73,97.20%,60.60%,6.21,B+ (3.57),B (3.06)
"Bowers, Adam R.",MATH 20D - Intro/Differential Equations (B),FA13,189,135,97.80%,99.30%,6.6,B+ (3.52),B (3.19)
"Sun, Hui",MATH 20D - Intro/Differential Equations (C),FA13,234,97,91.60%,82.10%,5.81,B+ (3.44),B- (2.88)
"Zhao, Yanxiang",MATH 20D - Intro/Differential Equations (D),FA13,116,56,94.40%,98.10%,6.16,B+ (3.69),B (3.06)
"Bucur, Alina Ioana",MATH 20E - Vector Calculus (A),FA13,256,112,69.40%,25.00%,7.78,B (3.17),C+ (2.46)
"Eggers, John Dietrich",MATH 20E - Vector Calculus (B),FA13,224,97,91.40%,97.80%,7.57,B+ (3.52),B (3.01)
"Lu, Shaoying",MATH 20F - Linear Algebra (A),FA13,199,84,81.30%,22.50%,6.1,B+ (3.41),B (3.08)
"Driver, Bruce K",MATH 20F - Linear Algebra (B),FA13,287,122,94.10%,90.70%,5.5,B+ (3.66),B (3.06)
"Oprea, Dragos N.",MATH 31AH - Honors Linear Algebra (A),FA13,50,30,89.70%,96.60%,7.53,B+ (3.39),B+ (3.36)
"Zimmermann, David Sawyer",MATH 3C - Precalculus (A),FA13,119,57,81.80%,89.10%,5.45,B (3.15),B- (2.70)
"Kempton, Mark Condie",MATH 3C - Precalculus (B),FA13,117,71,97.10%,89.90%,5.51,B+ (3.45),B- (2.81)
"Deotte, Chris G",MATH 4C - Pre-calculus for Sci & Engn (A),FA13,141,81,93.70%,94.90%,3.47,A- (3.83),B (3.12)
"Stevens, Laura Jeanne",MATH 87 - Freshman Seminar (A),FA13,18,14,92.30%,100.00%,1.58,A (4.00),N/A
"Bunch, James R.",MATH 87 - Freshman Seminar (B),FA13,16,14,100.00%,100.00%,0.64,A (4.00),N/A
"Lobue, Janine",MATH 102 - Applied Linear Algebra (A),S213,54,12,83.30%,91.70%,11,B (3.00),B- (2.71)
"Briggs, Christopher Alan",MATH 10B - Calculus II (A),S213,39,10,90.00%,100.00%,9.1,B (3.11),C (2.23)
"Walsh, Katherine P",MATH 10C - Calculus III (A),S213,108,28,92.30%,100.00%,6.42,B+ (3.42),B- (2.78)
"Eggers, John Dietrich",MATH 120A - Elements of Complex Analysis (A),S213,30,6,80.00%,100.00%,8.9,B+ (3.60),C+ (2.57)
"Bryan, Paul Anthony",MATH 142B - Introduction to Analysis II (A),S213,37,5,100.00%,80.00%,8.1,B (3.00),B (3.14)
"Haff, Leonard R.",MATH 168A - Topics/Applied Math-Comp Sci (A),S213,28,8,100.00%,100.00%,7.5,B+ (3.50),B (3.08)
"Rotar, Vladimir",MATH 193B - Actuarial Mathematics II (A),S213,25,4,100.00%,100.00%,3.83,B+ (3.33),B+ (3.48)
"Rotar, Vladimir",MATH 20B - Calculus/Science & Engineering (A),S213,29,6,100.00%,83.30%,9.17,B (3.00),B (3.11)
"Bowers, Adam R.",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),S213,129,29,100.00%,100.00%,8.57,B+ (3.45),C+ (2.50)
"Bryan, Paul Anthony",MATH 20D - Intro/Differential Equations (A),S213,54,11,90.90%,72.70%,9.23,A- (3.73),B (3.11)
"Eggers, John Dietrich",MATH 20E - Vector Calculus (A),S213,107,31,86.20%,89.70%,8.86,B+ (3.63),C+ (2.55)
"Nie, Jiawang",MATH 20F - Linear Algebra (A),S213,151,40,89.50%,89.50%,8.56,A- (3.81),B+ (3.41)
"Wen, Jiayi",MATH 3C - Precalculus (A),S213,21,7,66.70%,83.30%,7.5,B+ (3.40),C+ (2.53)
"Stevens, Laura Jeanne",MATH 109 - Mathematical Reasoning (A),S113,44,15,93.30%,100.00%,8.64,B+ (3.50),B- (2.97)
"Cheung, Man Wai",MATH 10A - Calculus I (A),S113,41,8,87.50%,62.50%,8.25,B (3.25),B- (2.77)
"Mihalik, Adam John",MATH 10B - Calculus II (A),S113,50,10,88.90%,77.80%,10.5,C+ (2.50),B- (2.75)
"Fitzgerald, Carl H.",MATH 110A - Intro/Partial Differ Equations (A),S113,25,2,0.00%,0.00%,4.5,N/A,B (3.01)
"Verstraete, Jacques Allan",MATH 142A - Introduction to Analysis I (A),S113,49,9,88.90%,100.00%,8.94,A- (3.86),B (3.01)
"Rotar, Vladimir",MATH 193A - Actuarial Mathematics I (A),S113,30,7,80.00%,40.00%,4.9,B+ (3.40),B+ (3.50)
"Harel, Guershon",MATH 20A - Calculus/Science & Engineering (A),S113,43,6,100.00%,100.00%,6.83,B (3.17),C- (1.71)
"Rotar, Vladimir",MATH 20B - Calculus/Science & Engineering (A),S113,61,11,72.70%,81.80%,8.14,B- (2.91),B- (2.81)
"Bowers, Adam R.",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),S113,144,35,88.20%,100.00%,8.74,B+ (3.38),C+ (2.59)
"Briggs, Christopher Alan",MATH 20D - Intro/Differential Equations (A),S113,76,20,73.70%,94.70%,10.39,B (3.05),C+ (2.36)
"Fadali, Lyla S",MATH 20E - Vector Calculus (A),S113,74,22,94.70%,84.20%,9.45,B+ (3.58),B- (2.73)
"Hennig, Johanna Marie",MATH 20F - Linear Algebra (A),S113,102,37,80.00%,97.10%,11.3,B+ (3.31),C+ (2.59)
"Bucur, Alina Ioana",MATH 100C - Abstract Algebra III (A),SP13,9,5,100.00%,100.00%,5.5,B+ (3.40),N/A
"Minnes Kemp, Mor Mia",MATH 103B - Modern Algebra II (A),SP13,33,11,100.00%,100.00%,7.23,B (3.00),B (3.03)
"Verstraete, Jacques Allan",MATH 104A - Number Theory I (A),SP13,53,17,100.00%,100.00%,7.38,B+ (3.38),B- (2.73)
"Popescu, Cristian D.",MATH 104C - Number Theory III (A),SP13,7,2,100.00%,100.00%,7.5,B (3.00),N/A
"Lin, James P.",MATH 109 - Mathematical Reasoning (A),SP13,52,22,95.20%,71.40%,7.45,B+ (3.56),B (3.02)
"Salehi Golsefidy, Alireza",MATH 109 - Mathematical Reasoning (B),SP13,36,16,87.50%,93.80%,7.17,B (3.00),B- (2.79)
"Eggers, John Dietrich",MATH 10A - Calculus I (A),SP13,160,53,65.40%,65.40%,5.56,C+ (2.66),C (2.22)
"Briggs, Christopher Alan",MATH 10B - Calculus II (A),SP13,190,70,88.60%,87.10%,6.09,B (3.24),C+ (2.56)
"Leskow, Jacek",MATH 10B - Calculus II (B),SP13,134,54,75.90%,24.10%,5.33,B- (2.92),C (2.20)
"Eggers, John Dietrich",MATH 10C - Calculus III (A),SP13,205,60,87.90%,89.70%,5.45,B+ (3.50),B- (2.77)
"Hummon, Benjamin T",MATH 10C - Calculus III (B),SP13,285,101,87.50%,91.70%,4.82,B+ (3.51),B- (2.87)
"Bowers, Adam R.",MATH 11 - Calculus-Based Prob & Stats (A),SP13,125,98,79.60%,94.90%,6.5,B+ (3.44),B- (2.81)
"Evans, Ronald J.",MATH 120B - Applied Complex Analysis (A),SP13,17,9,100.00%,88.90%,7.17,B+ (3.44),N/A
"Stevens, Laura Jeanne",MATH 121B - Found of Teachg/Learng Math II (A),SP13,30,19,100.00%,100.00%,6.18,B+ (3.44),B+ (3.40)
"Li, Bo",MATH 130B - Ordinary Differntl Equation II (A),SP13,8,5,100.00%,100.00%,7.3,A- (3.75),N/A
"Oprea, Dragos N.",MATH 140B - Foundations/Real Analysis II (A),SP13,15,5,100.00%,100.00%,9.3,A- (3.75),N/A
"Driver, Bruce K",MATH 140C - Foundations/Real Analysis III (A),SP13,20,8,100.00%,100.00%,6.75,B+ (3.63),B+ (3.65)
"Ioana, Adrian",MATH 142B - Introduction to Analysis II (A),SP13,66,31,83.90%,93.50%,7.57,B+ (3.30),C+ (2.41)
"Graham, Fan Chung",MATH 152 - Applicable Math and Computing (A),SP13,67,23,90.90%,63.60%,5.68,A- (3.71),B+ (3.43)
"Stevens, Laura Jeanne",MATH 153 - Geometry for Secondary Teacher (A),SP13,35,21,95.20%,95.20%,6.98,B+ (3.53),B- (2.77)
"Fitzgerald, Carl H.",MATH 163 - History of Mathematics (A),SP13,40,18,88.90%,66.70%,4.97,B+ (3.64),B (3.00)
"Holst, Michael J",MATH 170B - Intro/Numerical Analy/Approxim (A),SP13,25,23,95.70%,100.00%,7.37,B+ (3.52),B+ (3.59)
"Leok, Melvin",MATH 170C - Intro Numerical Analy/Ord Diff (A),SP13,8,4,100.00%,100.00%,7.5,B+ (3.50),N/A
"Nie, Jiawang",MATH 171B - Intro Num Optimiz/Nonlinear (A),SP13,30,15,92.90%,92.90%,6.79,A- (3.86),B+ (3.59)
"Fitzsimmons, Patrick J",MATH 180C - Intro/Stochastic Processes II (A),SP13,55,23,82.60%,87.00%,7.59,B (3.29),B- (2.94)
"Bradic, Jelena",MATH 181B - Intro/Mathemat Statistics II (A),SP13,27,10,100.00%,100.00%,8.5,B+ (3.60),B+ (3.51)
"Leskow, Jacek",MATH 183 - Statistical Methods (A),SP13,176,40,53.80%,38.50%,6.92,B- (2.88),C- (1.98)
"Tesler, Glenn",MATH 184A - Combinatorics (A),SP13,60,23,81.80%,77.30%,5.93,B+ (3.32),B (3.08)
"Arias-Castro, Ery",MATH 185 - Intro to Computational Stats (A),SP13,32,12,83.30%,83.30%,7.05,A- (3.70),B+ (3.65)
"Garsia, Adriano M.",MATH 187 - Introduction to Cryptography (A),SP13,91,29,92.60%,85.20%,4.2,A- (3.75),B (3.27)
"Bowers, Adam R.",MATH 194 - The Mathematics of Finance (A),SP13,105,82,82.90%,87.80%,6.42,B+ (3.32),C+ (2.57)
"Ni, Lei",MATH 20A - Calculus/Science & Engineering (A),SP13,105,42,68.30%,22.00%,7.47,C+ (2.41),C+ (2.49)
"Lee, Seung W",MATH 20B - Calculus/Science & Engineering (A),SP13,301,89,86.50%,91.00%,6.32,B (3.07),C+ (2.66)
"Zhao, Yanxiang",MATH 20B - Calculus/Science & Engineering (B),SP13,156,62,88.70%,90.30%,5.02,B- (2.95),C+ (2.66)
"Meier, Caleb A",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),SP13,217,87,77.00%,78.20%,6.33,B (3.10),B- (2.76)
"Minor, Andre J",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B),SP13,391,145,85.50%,92.40%,6.75,B (3.26),B- (2.76)
"Bryan, Paul Anthony",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C),SP13,289,105,61.80%,15.70%,6.58,B- (2.88),C (2.28)
"Li, Bo",MATH 20D - Intro/Differential Equations (A),SP13,144,43,87.80%,68.30%,6.65,B (3.05),B- (2.87)
"Bryan, Paul Anthony",MATH 20D - Intro/Differential Equations (B),SP13,163,64,69.80%,6.30%,6.47,B (3.16),B (3.06)
"Minor, Andre J",MATH 20D - Intro/Differential Equations (C),SP13,203,91,96.70%,98.90%,7.19,B+ (3.66),B- (2.74)
"Roberts, Justin Deritter",MATH 20E - Vector Calculus (A),SP13,154,40,76.30%,73.70%,6.45,B (3.22),B (3.16)
"Bucur, Alina Ioana",MATH 20E - Vector Calculus (B),SP13,193,62,72.10%,72.10%,6.04,B (3.19),C (2.25)
"Ioana, Adrian",MATH 20F - Linear Algebra (A),SP13,212,86,91.80%,97.60%,5.27,B+ (3.61),C+ (2.59)
"Pollock, Sara N",MATH 20F - Linear Algebra (B),SP13,212,75,89.20%,87.80%,5.53,B+ (3.54),B- (2.86)
"Guo, Feng",MATH 20F - Linear Algebra (C),SP13,254,72,70.80%,30.60%,5.92,B+ (3.31),B- (2.79)
"Oprea, Dragos N.",MATH 31CH - Honors Vector Calculus (A),SP13,18,7,100.00%,100.00%,9.36,B+ (3.57),N/A
"Haff, Leonard R.",MATH 87 - Freshman Seminar (A),SP13,16,8,100.00%,100.00%,0.75,A (4.00),N/A
"Stevens, Laura Jeanne",MATH 95 - Introduction to Teaching Math (A),SP13,17,10,100.00%,100.00%,2.06,A- (3.78),N/A
"Kolesnikov, Pavel",MATH 100B - Abstract Algebra II (A),WI13,19,9,100.00%,100.00%,5.61,B (3.22),N/A
"Oprea, Dragos N.",MATH 102 - Applied Linear Algebra (A),WI13,115,44,93.20%,93.20%,5.93,B (3.28),B- (2.74)
"Minnes Kemp, Mor Mia",MATH 103A - Modern Algebra I (A),WI13,40,17,94.10%,100.00%,7.56,B+ (3.31),B- (2.83)
"Zelmanov, Efim I",MATH 103B - Modern Algebra II (A),WI13,22,9,88.90%,77.80%,7.17,B+ (3.38),B- (2.76)
"Bucur, Alina Ioana",MATH 104B - Number Theory II (A),WI13,10,4,100.00%,100.00%,5.5,B (3.00),N/A
"Popescu, Cristian D.",MATH 109 - Mathematical Reasoning (A),WI13,36,16,93.80%,93.80%,6.88,B+ (3.33),C+ (2.42)
"Chow, Bennett",MATH 109 - Mathematical Reasoning (B),WI13,68,36,94.30%,88.60%,5.41,B+ (3.43),B (3.11)
"Nelson, Christopher S",MATH 10A - Calculus I (A),WI13,206,171,90.50%,66.70%,5.21,B+ (3.34),C+ (2.69)
"Lee, Seung W",MATH 10A - Calculus I (B),WI13,149,61,93.30%,91.70%,5.05,B+ (3.37),C+ (2.53)
"Eggers, John Dietrich",MATH 10B - Calculus II (A),WI13,305,116,83.20%,80.50%,6.1,B (3.10),C+ (2.52)
"Roberts, Justin Deritter",MATH 10B - Calculus II (B),WI13,136,46,84.10%,63.60%,6.03,B (3.02),B- (2.80)
"Lee, Seung W",MATH 10B - Calculus II (C),WI13,114,43,90.50%,92.90%,5.09,B+ (3.36),C+ (2.48)
"Schillewaert, Jeroen Jan",MATH 10C - Calculus III (A),WI13,118,53,96.20%,73.60%,4.77,B+ (3.33),B- (2.74)
"Hummon, Benjamin T",MATH 10C - Calculus III (B),WI13,293,129,95.30%,79.50%,4.61,A- (3.75),B (3.23)
"Wenzl, Hans G",MATH 110B - Partial Diff Equa&Integral Equ (A),WI13,7,5,100.00%,80.00%,5.7,B+ (3.60),N/A
"Evans, Ronald J.",MATH 120A - Elements of Complex Analysis (A),WI13,48,21,76.20%,85.70%,6.79,B (3.14),B- (2.86)
"Stevens, Laura Jeanne",MATH 121A - Found of Teachg/Learng Math I (A),WI13,28,18,94.40%,100.00%,4.26,B+ (3.56),B+ (3.30)
"Wulbert, Daniel E.",MATH 130A - Ordinary Differntl Equation I (A),WI13,38,16,93.80%,68.80%,6.37,B+ (3.46),B- (2.72)
"Li, Bo",MATH 140A - Foundations of Real Analysis I (A),WI13,21,13,100.00%,69.20%,8.65,C+ (2.69),B- (2.82)
"Driver, Bruce K",MATH 140B - Foundations/Real Analysis II (A),WI13,27,10,80.00%,90.00%,7.7,B+ (3.50),B+ (3.30)
"Ioana, Adrian",MATH 142A - Introduction to Analysis I (A),WI13,68,29,89.70%,96.60%,9.93,B (3.15),C+ (2.69)
"Bryan, Paul Anthony",MATH 142B - Introduction to Analysis II (A),WI13,53,18,88.20%,64.70%,7.68,B+ (3.41),C+ (2.64)
"Garsia, Adriano M.",MATH 155A - Geometric Computer Graphics (A),WI13,10,6,100.00%,100.00%,7.7,A- (3.80),N/A
"Cheng, Li-Tien",MATH 170A - Intro Numerical Analys/Linear (A),WI13,45,19,78.90%,84.20%,5.55,B (3.29),C+ (2.40)
"Leok, Melvin",MATH 170B - Intro/Numerical Analy/Approxim (A),WI13,24,11,63.60%,72.70%,7.61,B+ (3.40),B+ (3.31)
"Nie, Jiawang",MATH 171A - Intro Num Optimiz/Linear Prog (A),WI13,44,24,95.70%,87.00%,6.5,B+ (3.67),B+ (3.55)
"Bank, Randolph E",MATH 175 - Numerical Methods for PDE (A),WI13,4,4,25.00%,50.00%,6,B (3.00),N/A
"Schweinsberg, Jason",MATH 180A - Introduction to Probability (A),WI13,81,47,97.90%,100.00%,7.63,B+ (3.38),B- (2.87)
"Fitzsimmons, Patrick J",MATH 180B - Intro/Stochastic Processes I (A),WI13,73,37,97.30%,91.90%,6.11,B+ (3.46),B- (2.93)
"Xu, Ronghui",MATH 181A - Intro/Mathemat Statistics I (A),WI13,60,25,100.00%,96.00%,5.28,B+ (3.45),B- (2.93)
"Bradic, Jelena",MATH 183 - Statistical Methods (A),WI13,184,151,52.70%,50.70%,8.62,B- (2.91),B- (2.87)
"Tesler, Glenn",MATH 186 - Probablty Stats/Bioinformatics (A),WI13,45,18,94.10%,100.00%,5.5,B (3.25),B (3.05)
"Roberts, Justin Deritter",MATH 191 - Topics In Topology (A),WI13,11,6,100.00%,100.00%,6.9,B (3.00),N/A
"Hummon, Benjamin T",MATH 20A - Calculus/Science & Engineering (A),WI13,194,82,85.20%,79.00%,6.47,B- (2.89),C+ (2.43)
"Nelson, Christopher S",MATH 20A - Calculus/Science & Engineering (B),WI13,172,134,91.70%,72.90%,5.75,B (3.18),C+ (2.68)
"Pollock, Sara N",MATH 20B - Calculus/Science & Engineering (A),WI13,124,53,94.20%,90.40%,4.77,B+ (3.30),C+ (2.52)
"Salehi Golsefidy, Alireza",MATH 20B - Calculus/Science & Engineering (B),WI13,156,64,92.20%,81.30%,6.11,B+ (3.30),C+ (2.53)
"Bowers, Adam R.",MATH 20B - Calculus/Science & Engineering (C),WI13,401,283,91.80%,100.00%,6.01,B (3.28),C+ (2.44)
"Rhoades, Brendon Patrick",MATH 20B - Calculus/Science & Engineering (D),WI13,297,129,95.20%,86.50%,5.77,B+ (3.43),C+ (2.66)
"Agler, Jim",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A),WI13,229,109,83.80%,38.10%,6.35,B- (2.93),B- (2.89)
"Eggers, John Dietrich",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B),WI13,399,167,88.40%,89.60%,6.36,B (3.21),B (3.05)
"Helton, John W.",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C),WI13,125,53,79.20%,30.20%,6.12,B (3.16),B- (2.78)
"Minor, Andre J",MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D),WI13,287,143,92.10%,99.30%,6.24,B+ (3.34),B- (2.80)
"Kolesnikov, Pavel",MATH 20D - Intro/Differential Equations (A),WI13,202,82,90.20%,89.00%,6.28,B (3.22),B- (2.79)
"Bowers, Adam R.",MATH 20D - Intro/Differential Equations (B),WI13,400,310,95.80%,98.40%,5.69,B+ (3.63),C+ (2.60)
"Meier, Caleb A",MATH 20E - Vector Calculus (A),WI13,83,38,78.90%,81.60%,7.3,B (3.19),B- (2.90)
"Minor, Andre J",MATH 20E - Vector Calculus (B),WI13,201,92,87.80%,100.00%,6.72,B+ (3.42),B- (2.98)
"Wenzl, Hans G",MATH 20E - Vector Calculus (C),WI13,101,40,76.90%,66.70%,6.71,B (3.22),B- (2.79)
"Schillewaert, Jeroen Jan",MATH 20F - Linear Algebra (A),WI13,288,125,82.10%,62.60%,6.33,B (3.18),C+ (2.59)
"Peng, Xing",MATH 20F - Linear Algebra (B),WI13,139,100,90.70%,58.80%,5.24,B+ (3.33),B- (2.71)
"Nie, Jiawang",MATH 20F - Linear Algebra (C),WI13,263,113,90.10%,91.00%,6.08,A- (3.74),B (3.20)
