Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Intriligator, Kenneth Arthur",PHYS 130A - Quantum Physics (A),SP08,47,32,87.10%,96.80%,9.5,B (3.03),B (3.04)
"Paar, Hans Peter",PHYS 154 - Elementary Particle Physics (A),SP08,18,12,100.00%,100.00%,4.83,A- (3.73),N/A
"Keating, Brian",PHYS 162 - Galaxies and Cosmology (A),SP08,23,18,88.90%,94.40%,5.17,B+ (3.33),B+ (3.46)
"Paar, Hans Peter",PHYS 192 - Senior Seminar in Physics (A),SP08,15,14,100.00%,100.00%,1.36,A (4.00),N/A
"Padoan, Paolo",PHYS 1A - Mechanics (A),SP08,201,38,77.80%,78.40%,4.82,B+ (3.51),B (3.22)
"Anderson, Michael G.",PHYS 1B - Electricity and Magnetism (A),SP08,301,168,83.20%,91.40%,4.7,B+ (3.40),B- (2.95)
"Smith, Douglas E","PHYS 1C - Waves, Optics & Modern Physics (A)",SP08,394,266,69.90%,71.70%,3.46,B+ (3.55),B- (2.89)
"Smith, Douglas E","PHYS 1C - Waves, Optics & Modern Physics (B)",SP08,387,197,78.30%,80.90%,3.39,B+ (3.55),B- (2.89)
"Dudko, Olga",PHYS 2A - Physics-Mechanics (A),SP08,214,96,88.00%,84.90%,5.07,B (3.24),B (3.07)
"Schuller, Ivan K",PHYS 2B - Phys-Electricity and Magnetism (A),SP08,118,61,83.30%,86.70%,6.37,B+ (3.34),B- (2.97)
"Schuller, Ivan K",PHYS 2B - Phys-Electricity and Magnetism (B),SP08,205,35,88.60%,97.10%,6.33,B (3.29),B- (2.97)
"Bassov, Dmitri N.",PHYS 2B - Phys-Electricity and Magnetism (C),SP08,167,58,72.40%,62.10%,4.81,B (3.02),C (2.27)
"Yagil, Avi",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),SP08,241,51,65.20%,82.60%,5.36,B+ (3.66),C+ (2.69)
"Wuerthwein, Frank","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",SP08,196,73,81.90%,91.70%,5,B (3.30),B- (2.79)
"Shpyrko, Oleg","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",SP08,219,33,69.70%,96.90%,4.68,B+ (3.57),B+ (3.49)
"Hirsch, Jorge Eduardo",PHYS 2D - Phys-Relativity&Quantm Physics (A),SP08,89,51,44.00%,36.00%,7.38,B- (2.96),C+ (2.32)
"Butov, Leonid",PHYS 2DL - Physics Lab-Modern Physics (A),SP08,42,14,78.60%,85.70%,4.21,B+ (3.67),B+ (3.33)
"Surko, Clifford M","PHYS 4B - Phys Majrs-Mech,Fluid,Wav,Heat (A)",SP08,35,12,75.00%,91.70%,4.67,B+ (3.33),B- (2.72)
"Jenkins, Elizabeth",PHYS 4E - Physics Majors-Quantum Physics (A),SP08,21,14,100.00%,92.90%,5.5,B+ (3.64),B (3.24)
"Tytler, David Robert",PHYS 5 - The Universe (A),SP08,61,29,55.20%,64.30%,3.33,B (3.10),B (3.19)
"Wuerthwein, Frank",PHYS 100B - Electromagnetism (A),WI08,43,26,96.20%,96.20%,6.19,B+ (3.36),B- (2.98)
"Padoan, Paolo",PHYS 105B - Mathematical&Computational Phy (A),WI08,11,5,100.00%,100.00%,12.1,B+ (3.40),N/A
"Arovas, Daniel P",PHYS 110B - Mechanics (A),WI08,36,23,86.40%,95.50%,6.67,B (3.11),B- (2.94)
"Salmon, Richard L.",PHYS 111 - Intro to Ocean Waves & Tides (A),WI08,12,11,90.90%,100.00%,5.41,B+ (3.30),N/A
"Murphy, Thomas",PHYS 121 - Experimental Techniques (A),WI08,26,11,100.00%,100.00%,9.23,A (4.00),B+ (3.48)
"Branson, James G",PHYS 130C - Quantum Physics (A),WI08,23,8,100.00%,87.50%,7.75,A- (3.86),A- (3.70)
"Pathria, Raj K.",PHYS 140B - Statistical & Thermal Physics (A),WI08,25,15,100.00%,100.00%,7.83,B (3.08),B- (2.84)
"Griest, Kim",PHYS 161 - Black Holes & Milky Way Galaxy (A),WI08,25,15,100.00%,100.00%,4.5,B+ (3.33),B (3.29)
"Anderson, Michael G.",PHYS 1A - Mechanics (A),WI08,179,108,86.80%,86.70%,5.04,B (3.29),B- (2.88)
"Anderson, Michael G.",PHYS 1A - Mechanics (B),WI08,74,33,96.90%,97.00%,4.63,B (3.20),B- (2.88)
"Levine, Herbert",PHYS 1B - Electricity and Magnetism (A),WI08,265,51,67.30%,83.70%,4.7,B+ (3.55),B (3.02)
"Levine, Herbert",PHYS 1B - Electricity and Magnetism (B),WI08,278,135,74.00%,79.20%,3.83,B+ (3.46),B (3.02)
"Bassov, Dmitri N.",PHYS 1B - Electricity and Magnetism (C),WI08,256,75,72.90%,68.10%,4.12,B+ (3.48),B (3.14)
"Okamura, Melvin Y.","PHYS 1C - Waves, Optics & Modern Physics (A)",WI08,171,76,68.40%,52.60%,3.87,B+ (3.56),B- (2.77)
"Sharma, Vivek A.",PHYS 2A - Physics-Mechanics (A),WI08,123,50,76.00%,80.00%,5.64,B (3.17),B- (2.73)
"Sharma, Vivek A.",PHYS 2A - Physics-Mechanics (B),WI08,197,81,82.10%,91.00%,6.09,B (3.29),B- (2.73)
"Sharma, Vivek A.",PHYS 2A - Physics-Mechanics (C),WI08,229,103,94.20%,95.10%,5.22,B (3.28),B- (2.73)
"Grinstein, Benjamin",PHYS 2B - Phys-Electricity and Magnetism (A),WI08,150,110,70.50%,84.60%,6.63,B (3.11),C (2.02)
"Grinstein, Benjamin",PHYS 2B - Phys-Electricity and Magnetism (B),WI08,161,90,66.70%,75.90%,6.92,B (3.11),C (2.02)
"Fogler, Michael M.","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",WI08,242,29,89.30%,85.70%,5.88,B+ (3.52),B- (2.92)
"Shpyrko, Oleg","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",WI08,226,51,72.50%,92.20%,5.68,B+ (3.48),B+ (3.42)
"Sinha, Sunil K",PHYS 2D - Phys-Relativity&Quantm Physics (A),WI08,114,52,57.70%,76.90%,5.92,B+ (3.32),B (3.24)
"Surko, Clifford M",PHYS 4A - Physics/Physics Majrs-Mechancs (A),WI08,39,20,95.00%,95.00%,4.2,B (3.26),B- (2.86)
"Hirsch, Jorge Eduardo","PHYS 4D - Phys Majrs-EM Wav,Opt,Spec Rel (A)",WI08,23,15,100.00%,80.00%,5.5,B+ (3.33),B (3.22)
"Norman, Michael L",PHYS 7 - Introductory Astronomy (A),WI08,154,41,95.00%,92.50%,3.23,B+ (3.62),B+ (3.43)
"Tytler, David Robert",PHYS 8 - Physics of Everyday Life (A),WI08,91,48,57.40%,51.10%,2.24,B+ (3.37),B (3.01)
"Surko, Clifford M",PHYS 100A - Electromagnetism (A),FA07,53,35,88.20%,85.30%,7.41,B (3.00),C+ (2.59)
"Padoan, Paolo",PHYS 105A - Mathematical&Computational Phy (A),FA07,53,24,75.00%,95.80%,9.25,B (3.18),B (3.20)
"Branson, James G",PHYS 11 - Survey of Physics (A),FA07,205,146,51.70%,56.90%,2.03,B+ (3.38),B (3.22)
"Arovas, Daniel P",PHYS 110A - Mechanics (A),FA07,54,43,93.00%,95.30%,7.45,B (3.23),B- (2.96)
"Driscoll, Charles F.",PHYS 120B - Physical Measurements (A),FA07,27,9,100.00%,100.00%,10.5,A- (3.75),B+ (3.64)
"Sham, Lu Jeu",PHYS 130B - Quantum Physics (A),FA07,53,28,92.60%,64.00%,9.21,B (3.13),B- (2.80)
"Intriligator, Kenneth Arthur",PHYS 140A - Statistical & Thermal Physics (A),FA07,56,39,88.90%,97.30%,7.13,B (3.26),B (3.06)
"Wolfe, Arthur Michael",PHYS 160 - Stellar Astrophysics (A),FA07,19,14,92.90%,78.60%,4.21,A- (3.85),B (3.22)
"Onuchic, Jose N",PHYS 1A - Mechanics (A),FA07,270,81,79.20%,89.70%,5.05,B (3.19),B- (2.93)
"Onuchic, Jose N",PHYS 1A - Mechanics (B),FA07,301,152,84.60%,91.30%,4.59,B+ (3.38),B- (2.93)
"Onuchic, Jose N",PHYS 1A - Mechanics (C),FA07,288,159,84.90%,89.70%,4.25,B+ (3.39),B- (2.93)
"Keating, Brian",PHYS 1B - Electricity and Magnetism (A),FA07,179,80,79.50%,69.20%,4.15,B+ (3.58),B+ (3.34)
"Okamura, Melvin Y.","PHYS 1C - Waves, Optics & Modern Physics (A)",FA07,231,108,68.00%,34.30%,4.06,B+ (3.47),B- (2.96)
"Hicks, J. Charles",PHYS 2A - Physics-Mechanics (A),FA07,132,51,66.70%,45.10%,7.3,B- (2.94),C+ (2.42)
"Anderson, Michael G.",PHYS 2A - Physics-Mechanics (B),FA07,178,95,87.00%,93.50%,5.74,B (3.26),B- (2.93)
"Chalmers, Joseph S.",PHYS 2B - Phys-Electricity and Magnetism (A),FA07,235,110,66.70%,51.90%,4.67,B (3.05),B- (2.80)
"Yagil, Avi",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),FA07,165,69,71.60%,77.30%,3.74,B+ (3.51),B (3.25)
"Groisman, Alexander","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",FA07,230,114,81.10%,72.20%,5.15,B (3.17),B- (2.95)
"Groisman, Alexander","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (B)",FA07,206,71,76.80%,62.30%,5.03,B (3.24),B- (2.95)
"Goodkind, John M.","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",FA07,230,85,48.80%,32.50%,3.46,B+ (3.34),B- (2.89)
"Pathria, Raj K.",PHYS 2D - Phys-Relativity&Quantm Physics (A),FA07,90,60,75.00%,67.80%,5.53,B (3.25),B- (2.83)
"Hirsch, Jorge Eduardo",PHYS 4C - Phys Majrs-Elect & Magnetism (A),FA07,34,21,75.00%,66.70%,6.2,B (3.05),C+ (2.35)
"Shu, Frank H.",PHYS 5 - The Universe (A),FA07,50,29,75.90%,89.70%,3.05,B+ (3.30),B (3.13)
"Norman, Michael L",PHYS 9 - The Solar System (A),FA07,167,44,76.70%,92.90%,3.77,B+ (3.32),B- (2.84)
"Wong, David Y.",PHYS 1A - Mechanics (A),SU07,70,41,75.00%,87.50%,6.01,B+ (3.38),N/A
"Orin, Adam Edward",PHYS 1AL - Mechanics Laboratory (A),SU07,23,21,65.00%,78.90%,4.8,B+ (3.60),N/A
"Orin, Adam Edward",PHYS 1AL - Mechanics Laboratory (B),SU07,23,22,76.20%,83.30%,4.8,A- (3.82),N/A
"Orin, Adam Edward",PHYS 1AL - Mechanics Laboratory (C),SU07,18,19,75.00%,85.70%,3.76,B+ (3.46),N/A
"Orin, Adam Edward",PHYS 1AL - Mechanics Laboratory (C),SU07,14,16,86.70%,83.30%,4.5,B+ (3.69),N/A
"Orin, Adam Edward",PHYS 1AL - Mechanics Laboratory (D),SU07,5,4,75.00%,75.00%,5,A- (3.75),N/A
"Schoenes, Joachim",PHYS 1B - Electricity and Magnetism (A),SU07,41,33,86.20%,96.60%,5.9,B+ (3.52),N/A
"Wright, Jason D.",PHYS 1B - Electricity and Magnetism (A),SU07,36,28,85.20%,100.00%,6,B+ (3.56),N/A
"Orin, Adam Edward",PHYS 1BL - Electricity & Magnetism Lab (A),SU07,21,19,75.00%,85.70%,3.83,B+ (3.53),N/A
"Orin, Adam Edward",PHYS 1BL - Electricity & Magnetism Lab (A),SU07,19,19,75.00%,86.70%,3.83,B+ (3.53),N/A
"Orin, Adam Edward",PHYS 1BL - Electricity & Magnetism Lab (B),SU07,20,16,92.30%,91.70%,4.5,A- (3.87),N/A
"Alvarez-Cabanillas, Miguel","PHYS 1C - Waves, Optics & Modern Physics (A)",SU07,36,15,64.30%,78.60%,5.36,B+ (3.53),N/A
"Alvarez-Cabanillas, Miguel","PHYS 1C - Waves, Optics & Modern Physics (A)",SU07,61,28,76.90%,64.00%,7.69,A- (3.79),N/A
"Lever, Edward Lawrence",PHYS 2A - Physics-Mechanics (A),SU07,58,28,89.30%,100.00%,6,A- (3.71),N/A
"Chalmers, Joseph S.",PHYS 2B - Phys-Electricity and Magnetism (A),SU07,60,35,77.10%,88.60%,9.59,B+ (3.36),N/A
"Lever, Edward Lawrence",PHYS 2B - Phys-Electricity and Magnetism (A),SU07,74,34,94.10%,100.00%,5.74,B+ (3.67),N/A
"Bodde, Sara Gail",PHYS 2BL - Phys Lab-Mechanics&Electrostat (A),SU07,54,24,47.60%,61.90%,5.8,B+ (3.35),N/A
"Hicks, J. Charles","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",SU07,44,22,86.40%,90.90%,6.5,B (3.05),N/A
"Hicks, J. Charles","PHYS 2C - Physics-Flu,Wav,Thrmdyn,Optics (A)",SU07,50,23,100.00%,100.00%,7.72,B+ (3.30),N/A
"Bodde, Sara Gail","PHYS 2CL - Phys Lab-Elec,Magnetsm,Wav,Opt (A)",SU07,66,43,48.80%,58.50%,8.55,B (3.08),N/A
"Sudano, Matthew C.",PHYS 2D - Phys-Relativity&Quantm Physics (A),SU07,94,56,60.00%,87.30%,7.91,B (3.19),N/A
