Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Voelker, Geoffrey M.",CSE 125 - Software Sys Design & Implemnt (A),SP14,32,14,100.00%,100.00%,15.93,A- (3.93),A (4.00)
"Shacham, Hovav",CSE 127 - Intro to Computer Security (A),SP14,176,76,87.50%,90.30%,10.5,B (3.04),C+ (2.30)
"Jhala, Ranjit",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),SP14,109,42,88.10%,88.10%,7.25,B (3.10),B (3.10)
"Ord, Richard",CSE 131 - Compiler Construction (A),SP14,115,39,78.90%,89.50%,16.72,B (3.14),C+ (2.61)
"Papakonstantinou, Yannis",CSE 135 - Server-side Web Applications (A),SP14,175,61,72.40%,51.70%,9.34,B (3.24),B (3.01)
"Cheng, Chung Kuan",CSE 140 - Component&Desgn Tech/Digtl Sys (A),SP14,266,196,85.50%,79.30%,7.02,B+ (3.40),B+ (3.32)
"Mirza, Diba",CSE 140 - Component&Desgn Tech/Digtl Sys (B),SP14,199,158,90.90%,92.90%,6.38,B+ (3.48),B+ (3.43)
"Kim, Choon",CSE 140L - Digital Systems Laboratory (A),SP14,214,101,78.30%,42.40%,8.77,B (3.13),B- (2.77)
"Kim, Choon",CSE 140L - Digital Systems Laboratory (B),SP14,176,82,65.00%,38.80%,9.01,B (3.16),B- (2.77)
"Swanson, Steven James",CSE 141 - Intro/Computer Architecture (A),SP14,143,37,71.40%,82.90%,6.84,B- (2.97),B (3.19)
"Eldon, John",CSE 141L - Project/Computer Architecture (A),SP14,133,31,53.60%,78.60%,11.39,B- (2.88),B+ (3.33)
"Kastner, Ryan Charles",CSE 145 - Embedded System Design Project (A),SP14,22,12,100.00%,100.00%,12.68,A- (3.82),A- (3.81)
"Tullsen, Dean Michael",CSE 148 - Adv Processor Arch Design Proj (A),SP14,7,5,80.00%,80.00%,14,B+ (3.50),N/A
"Chaudhuri, Kamalika",CSE 151 - Intro to A.I. Stats Approach (A),SP14,170,52,83.70%,81.60%,8,B- (2.84),B (3.30)
"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (A),SP14,165,78,80.00%,84.00%,3.05,B+ (3.42),B+ (3.31)
"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (B),SP14,147,74,84.70%,80.60%,3.26,B+ (3.47),B+ (3.31)
"Rotenberg, Steven Paul",CSE 168 - Computer Graphics II:Rendering (A),SP14,26,12,100.00%,100.00%,10.83,B+ (3.50),B (3.05)
"Wang, Wei",CSE 184 - Computational Molecular Biol. (A),SP14,7,2,100.00%,100.00%,0.5,A (4.00),N/A
"Kriegman, David J",CSE 190 - Topics/Computer Sci & Engineer (B),SP14,22,7,71.40%,85.70%,9.07,B+ (3.50),B+ (3.36)
"Kumar, Rakesh",CSE 190 - Topics/Computer Sci & Engineer (C),SP14,66,19,89.50%,89.50%,4.08,B (3.22),B+ (3.55)
"Chockalingam, Ganapathy",CSE 190 - Topics/Computer Sci & Engineer (D),SP14,46,10,100.00%,100.00%,8.5,A- (3.80),B+ (3.60)
"Hoover, Gregory William",CSE 190 - Topics/Computer Sci & Engineer (E),SP14,27,13,100.00%,92.30%,10.81,B+ (3.62),B+ (3.56)
"Bellare, Mihir",CSE 191 - Semnr/Computer Sci & Engineer (A),SP14,3,1,100.00%,100.00%,6.5,A (4.00),N/A
"Kunin, Jay Stuart",CSE 191 - Semnr/Computer Sci & Engineer (B),SP14,11,2,100.00%,100.00%,0,A (4.00),N/A
"Gaasterland, Theresa",CSE 191 - Semnr/Computer Sci & Engineer (C),SP14,66,24,100.00%,100.00%,1.11,A (4.00),A- (3.94)
"Halicioglu, Daniel T",CSE 191 - Semnr/Computer Sci & Engineer (D),SP14,26,8,100.00%,100.00%,0.5,A (4.00),B+ (3.56)
"Alvarado, Christine J.",CSE 191 - Semnr/Computer Sci & Engineer (E),SP14,23,10,100.00%,100.00%,5.5,N/A,A- (3.81)
"Chakraboty, Sourav",CSE 20 - Intro/Discrete Mathematics (A),SP14,155,73,84.70%,50.00%,4.24,B+ (3.57),B+ (3.42)
"Chakraboty, Sourav",CSE 20 - Intro/Discrete Mathematics (B),SP14,166,73,78.60%,65.70%,4.56,B+ (3.55),B+ (3.42)
"Rubalcaba, Robert Ramon",CSE 21 - Math/Algorithm&Systems Analys (A),SP14,197,89,97.70%,95.40%,5.83,A- (3.78),A- (3.83)
"Kahng, Andrew Byun",CSE 21 - Math/Algorithm&Systems Analys (B),SP14,182,81,90.80%,89.50%,6.05,B+ (3.45),B+ (3.47)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (A),SP14,127,45,86.00%,72.10%,3.96,B+ (3.59),B+ (3.36)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (B),SP14,132,54,88.20%,70.60%,3.78,B+ (3.64),B+ (3.36)
"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (A),SP14,169,63,94.80%,93.10%,12.54,B+ (3.41),B (3.26)
"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (B),SP14,137,47,95.60%,97.80%,11.34,B+ (3.61),B (3.26)
"Marx, Susan S",CSE 7 - Intro Programming MATLAB (A),SP14,108,42,87.20%,66.70%,4.09,B+ (3.50),B+ (3.31)
"Papakonstantinou, Yannis",CSE 87 - Freshman Seminar (A),SP14,14,4,100.00%,100.00%,0.5,B (3.00),N/A
"Howden, William E.",No CAPEs submitted,SP14,5,0,N/A,N/A,N/A,N/A,N/A
"Murillo Arnal, Ana Cristin",CSE 8B - Intro/Computer Sci. Java (II) (A),SP14,140,111,96.40%,84.50%,7.14,B+ (3.58),B (3.29)
"Murillo Arnal, Ana Cristin",CSE 8B - Intro/Computer Sci. Java (II) (B),SP14,111,91,94.40%,91.10%,8.41,B+ (3.59),B (3.29)
"Gillespie, Gary N",CSE 90 - Undergraduate Seminar (A),SP14,87,36,87.90%,97.00%,1.19,A (4.00),N/A
"Kube, Paul Richard",CSE 100 - Advanced Data Structures (A),WI14,164,77,97.10%,81.40%,10.01,B+ (3.48),B (3.27)
"Bandeira, Nuno Filipe Cabrita",CSE 100 - Advanced Data Structures (B),WI14,135,59,98.20%,89.30%,9.63,B (3.02),B (3.29)
"Kahng, Andrew Byun",CSE 101 - Design & Analysis of Algorithm (A),WI14,136,59,84.50%,60.30%,10.15,B (3.10),B- (2.92)
"Micciancio, Daniele",CSE 105 - Intro/Theory of Computation (A),WI14,127,74,51.40%,43.20%,9.57,C+ (2.63),C (2.04)
"Bellare, Mihir",CSE 107 - Intro to Modern Cryptography (A),WI14,49,33,97.00%,87.90%,6.13,B (3.25),B (3.14)
"Ord, Richard",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),WI14,151,66,96.80%,96.80%,13.6,B+ (3.69),B+ (3.34)
"Griswold, William G.",CSE 110 - Software Engineering (A),WI14,194,95,94.60%,84.80%,10.36,B+ (3.41),B (3.07)
"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (A),WI14,181,85,94.00%,84.30%,13.14,B+ (3.55),B- (2.77)
"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (B),WI14,139,51,91.30%,78.30%,14.28,B+ (3.39),B- (2.77)
"Pasquale, Joseph",CSE 120 - Princ/Computer Operating Systm (A),WI14,134,95,94.70%,96.80%,8.15,B+ (3.39),B- (2.90)
"Pasquale, Joseph",CSE 120 - Princ/Computer Operating Systm (B),WI14,136,86,100.00%,100.00%,9.79,B+ (3.45),B- (2.90)
"Chugh, Ravi K",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),WI14,105,69,93.90%,93.90%,7.97,B (3.28),B (3.08)
"Ord, Richard",CSE 131 - Compiler Construction (A),WI14,107,36,75.80%,100.00%,16.32,B- (2.94),C+ (2.53)
"Vianu, Victor Dan",CSE 132A - Database System Principles (A),WI14,175,66,81.00%,69.80%,6.34,B (3.13),B- (2.96)
"Deutsch, Alin Bernard",CSE 132B - Database System Applications (A),WI14,65,22,90.90%,86.40%,10.23,A- (3.71),B (3.27)
"Orailoglu, Alex",CSE 140 - Component&Desgn Tech/Digtl Sys (A),WI14,51,21,57.90%,31.60%,12.17,C (2.11),C (2.23)
"Orailoglu, Alex",CSE 140L - Digital Systems Laboratory (A),WI14,43,16,46.70%,26.70%,15.5,C+ (2.47),C+ (2.38)
"Taylor, Michael",CSE 141 - Intro/Computer Architecture (A),WI14,130,48,60.90%,67.40%,6.99,B- (2.73),B (3.21)
"Eldon, John",CSE 141L - Project/Computer Architecture (A),WI14,53,18,52.90%,88.20%,11.5,B+ (3.31),B+ (3.49)
"Eldon, John",CSE 141L - Project/Computer Architecture (B),WI14,77,29,75.90%,86.20%,9.09,B+ (3.52),B+ (3.49)
"Gupta, Rajesh K.",CSE 143 - Microelectronic System Design (A),WI14,35,16,68.80%,68.80%,7,B- (2.94),B (3.26)
"Saul, Lawrence",CSE 150 - Int Artif Intell:Search&Reason (A),WI14,167,97,86.00%,92.50%,8.15,B (3.19),B (3.07)
"Kriegman, David J",CSE 152 - Intro to Computer Vision (A),WI14,34,12,81.80%,72.70%,7.95,B (3.27),B- (2.97)
"Gillespie, Gary N",CSE 15L - Software Tools&Techniques Lab (A),WI14,163,66,73.80%,78.50%,3.81,B+ (3.60),B (3.30)
"Kube, Paul Richard",CSE 15L - Software Tools&Techniques Lab (B),WI14,171,58,68.60%,74.50%,3.54,B+ (3.50),B (3.14)
"Schulze, Jurgen P.",CSE 165 - 3D User Interaction (A),WI14,17,8,100.00%,100.00%,12.25,A- (3.88),A- (3.84)
"Rotenberg, Steven Paul",CSE 169 - Computer Animation (A),WI14,26,13,100.00%,100.00%,8.96,B+ (3.42),B (3.21)
"Klemmer, Scott R",CSE 170 - Introduction to HCI Design (A),WI14,95,44,66.70%,76.20%,11.52,B (3.23),B+ (3.36)
"Pevzner, Pavel Arkadjevich",CSE 181 - Molecular Sequence Analysis (A),WI14,14,5,100.00%,100.00%,14.1,A- (3.80),B (3.16)
"Papakonstantinou, Yannis",CSE 190 - Topics/Computer Sci & Engineer (A),WI14,14,6,66.70%,83.30%,3.5,B+ (3.67),B+ (3.63)
"Engel, Wolfgang F.",CSE 190 - Topics/Computer Sci & Engineer (C),WI14,6,3,100.00%,66.70%,8.5,B+ (3.67),N/A
"Chockalingam, Ganapathy",CSE 190 - Topics/Computer Sci & Engineer (D),WI14,48,17,100.00%,93.30%,8.77,A- (3.80),A- (3.70)
"Kunin, Jay Stuart",CSE 191 - Semnr/Computer Sci & Engineer (A),WI14,14,6,83.30%,100.00%,7.3,B+ (3.50),A- (3.73)
"Halicioglu, Daniel T",CSE 191 - Semnr/Computer Sci & Engineer (B),WI14,28,13,100.00%,100.00%,0.67,A (4.00),A (4.00)
"Pasquale, Joseph",CSE 192 - Senior Seminar in CSE (A),WI14,19,16,100.00%,100.00%,0.63,N/A,N/A
"Chakraboty, Sourav",CSE 20 - Intro/Discrete Mathematics (A),WI14,212,71,81.30%,42.20%,5,B+ (3.49),B+ (3.45)
"Chakraboty, Sourav",CSE 21 - Math/Algorithm&Systems Analys (A),WI14,193,85,79.70%,46.80%,5.76,B+ (3.42),B+ (3.42)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (A),WI14,179,74,77.80%,54.20%,3.75,B+ (3.61),B+ (3.46)
"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (A),WI14,174,59,96.50%,98.20%,12.85,B (3.25),B- (2.90)
"Mirza, Diba",CSE 30 - Computer Organiz&Systms Progrm (C),WI14,68,59,94.70%,89.50%,8.99,B (3.24),B (3.13)
"Marx, Susan S",CSE 7 - Intro Programming MATLAB (A),WI14,100,41,76.30%,63.20%,3.66,B+ (3.43),B+ (3.50)
"Papakonstantinou, Yannis",CSE 87 - Freshman Seminar (A),WI14,11,6,100.00%,100.00%,0.5,N/A,N/A
"Pasquale, Joseph",CSE 87 - Freshman Seminar (B),WI14,17,11,100.00%,100.00%,0.5,A (4.00),N/A
"Murillo Arnal, Ana Cristin",CSE 8A - Intro/Computer Science: Java A (A),WI14,178,122,95.00%,85.80%,6.53,B+ (3.69),B (3.26)
"Murillo Arnal, Ana Cristin",CSE 8A - Intro/Computer Science: Java A (B),WI14,177,124,93.40%,81.10%,6.95,B+ (3.59),B (3.26)
"Murillo Arnal, Ana Cristin",CSE 8AL - Intro/Computer Science:JavaLab (A),WI14,63,35,87.90%,87.90%,5.19,A- (3.71),B (3.10)
"Murillo Arnal, Ana Cristin",CSE 8AL - Intro/Computer Science:JavaLab (B),WI14,62,35,91.40%,85.70%,4.75,A- (3.74),B (3.10)
"Elkan, Charles Peter",CSE 8AL - Intro/Computer Science:JavaLab (C),WI14,59,31,100.00%,96.80%,3.9,A- (3.72),B (3.20)
"Murillo Arnal, Ana Cristin",CSE 8AL - Intro/Computer Science:JavaLab (D),WI14,61,37,100.00%,90.60%,4.06,A- (3.84),B (3.10)
"Murillo Arnal, Ana Cristin",CSE 8AL - Intro/Computer Science:JavaLab (E),WI14,59,42,97.60%,88.10%,4.55,B+ (3.68),B (3.10)
"Murillo Arnal, Ana Cristin",CSE 8AL - Intro/Computer Science:JavaLab (F),WI14,50,23,95.70%,91.30%,4.33,B+ (3.59),B (3.10)
"Alvarado, Christine J.",CSE 8B - Intro/Computer Sci. Java (II) (A),WI14,183,137,97.00%,99.30%,7.26,B+ (3.58),B (3.13)
"Alvarado, Christine J.",CSE 8B - Intro/Computer Sci. Java (II) (B),WI14,168,131,99.20%,100.00%,7.02,A- (3.80),B (3.13)
"Alvarado, Christine J.",CSE 100 - Advanced Data Structures (A),FA13,205,161,98.10%,93.50%,9.87,B+ (3.34),C+ (2.64)
"Dasgupta, Sanjoy",CSE 101 - Design & Analysis of Algorithm (A),FA13,175,72,93.80%,98.50%,7.71,B (3.05),B- (2.90)
"Dasgupta, Sanjoy",CSE 101 - Design & Analysis of Algorithm (B),FA13,187,66,95.10%,100.00%,6.73,B (3.20),B- (2.90)
"Freund, Yoav",CSE 103 - Practical Intro/Prob & Stats (A),FA13,181,61,62.50%,62.50%,5.55,B+ (3.53),B (3.22)
"Shacham, Hovav",CSE 105 - Intro/Theory of Computation (A),FA13,141,53,71.40%,89.80%,9.95,B- (2.94),C+ (2.31)
"Ord, Richard",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (B),FA13,179,103,93.90%,92.90%,11.17,A- (3.71),B+ (3.63)
"Papadopoulos, Philip Micha",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (C),FA13,152,98,94.70%,74.70%,9.84,B+ (3.40),B- (2.76)
"Menarini, Massimiliano",CSE 110 - Software Engineering (A),FA13,173,158,69.40%,47.80%,7.02,B (3.15),B (3.03)
"Powell, Thomas Allan",CSE 112 - Advanced Software Engineering (B),FA13,54,24,90.90%,86.40%,9.77,B (3.20),B+ (3.46)
"Weibel, Nadir",CSE 118 - Ubiquitous Computing (B),FA13,46,17,100.00%,100.00%,7.38,A- (3.81),B+ (3.61)
"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (A),FA13,155,52,90.20%,80.40%,16.85,B (3.04),C+ (2.47)
"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (B),FA13,89,26,90.50%,61.90%,15.17,B (3.05),C+ (2.47)
"Pasquale, Joseph",CSE 120 - Princ/Computer Operating Systm (A),FA13,134,60,98.30%,96.70%,8.57,B (3.17),B- (2.71)
"Snoeren, Alex C.",CSE 123 - Computer Networks (A),FA13,79,35,93.80%,96.90%,11.94,B (3.00),C+ (2.66)
"Lerner, Sorin",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),FA13,83,34,93.30%,90.00%,9.66,B+ (3.30),B+ (3.46)
"Bournoutian, Garo",CSE 131 - Compiler Construction (B),FA13,35,10,77.80%,100.00%,16.72,B- (2.78),C+ (2.56)
"Deutsch, Alin Bernard",CSE 132A - Database System Principles (A),FA13,66,24,77.30%,50.00%,6.32,B- (2.90),B (3.15)
"Gupta, Rajesh K.",CSE 140 - Component&Desgn Tech/Digtl Sys (A),FA13,190,89,76.50%,52.90%,7.44,B (3.09),B (3.10)
"Kim, Choon",CSE 140L - Digital Systems Laboratory (A),FA13,186,79,81.80%,68.80%,8.1,B+ (3.38),B- (2.91)
"Tullsen, Dean Michael",CSE 141 - Intro/Computer Architecture (A),FA13,120,36,85.70%,88.60%,6.84,B (3.26),B- (2.75)
"Tullsen, Dean Michael",CSE 141L - Project/Computer Architecture (B),FA13,90,25,95.80%,95.80%,11.5,B+ (3.63),B (3.25)
"Gillespie, Gary N",CSE 15L - Software Tools&Techniques Lab (A),FA13,168,49,59.20%,75.50%,3.42,B+ (3.36),B (3.21)
"Altintas De Callaf, Ilkay",CSE 15L - Software Tools&Techniques Lab (B),FA13,110,40,64.10%,76.90%,2.96,B+ (3.56),B (3.20)
"Baden, Scott B.",CSE 160 - Intro to Parallel Computing (A),FA13,78,41,83.30%,63.90%,8.67,B (3.19),C+ (2.61)
"Belongie, Serge J.",CSE 166 - Image Processing (A),FA13,78,28,88.90%,96.30%,8.28,B+ (3.44),B+ (3.58)
"Schulze, Jurgen P.",CSE 167 - Computer Graphics (A),FA13,95,33,96.80%,80.60%,15.21,B+ (3.32),B (3.28)
"Bafna, Vineet",CSE 182 - Biological Databases (A),FA13,18,5,80.00%,100.00%,7.3,B+ (3.60),N/A
"Paturi, Ramamohan",CSE 190 - Topics/Computer Sci & Engineer (A),FA13,36,17,94.10%,94.10%,6.74,B+ (3.59),B+ (3.62)
"Halicioglu, Daniel T",CSE 191 - Semnr/Computer Sci & Engineer (B),FA13,11,3,100.00%,100.00%,0.5,N/A,N/A
"Pasquale, Joseph",CSE 192 - Senior Seminar in CSE (A),FA13,14,11,100.00%,100.00%,1.41,N/A,N/A
"Minnes Kemp, Mor Mia",CSE 20 - Intro/Discrete Mathematics (A),FA13,195,67,86.20%,95.40%,5.88,B+ (3.40),B (3.06)
"Graham, Ronald L",CSE 21 - Math/Algorithm&Systems Analys (A),FA13,190,56,94.50%,94.50%,4.72,B+ (3.68),B+ (3.61)
"Minnes Kemp, Mor Mia",CSE 21 - Math/Algorithm&Systems Analys (B),FA13,182,71,93.00%,100.00%,5.09,B+ (3.53),B (3.23)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (A),FA13,185,131,85.90%,75.80%,4.18,B+ (3.53),B+ (3.34)
"Marx, Susan S",CSE 3 - Fluency/Information Technology (B),FA13,175,121,86.30%,55.60%,4.21,B+ (3.52),B+ (3.34)
"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (A),FA13,124,47,93.50%,95.70%,13.03,B+ (3.33),B- (2.91)
"Ord, Richard",CSE 30 - Computer Organiz&Systms Progrm (B),FA13,183,54,83.00%,94.30%,11.41,B+ (3.32),B- (2.91)
"Marx, Susan S",CSE 5A - Introduction to Programming I (A),FA13,54,33,90.60%,78.10%,5.98,B (3.19),B- (2.95)
"Pasquale, Joseph",CSE 87 - Freshman Seminar (A),FA13,16,11,81.80%,90.90%,1.59,A (4.00),N/A
"Papakonstantinou, Yannis",CSE 87 - Freshman Seminar (B),FA13,15,12,91.70%,91.70%,0.67,B (3.00),N/A
"Alvarado, Christine J.",CSE 8A - Intro/Computer Science: Java A (A),FA13,94,72,91.50%,98.60%,6.36,A- (3.76),B+ (3.43)
"Murillo Arnal, Ana Cristin",CSE 8A - Intro/Computer Science: Java A (B),FA13,80,63,98.40%,83.90%,6.47,A- (3.78),B+ (3.33)
"Murillo Arnal, Ana Cristin",CSE 8A - Intro/Computer Science: Java A (C),FA13,135,109,99.10%,73.80%,6.22,B+ (3.69),B+ (3.33)
"Allos, Haytham Issa",CSE 8A - Intro/Computer Science: Java A (D),FA13,90,77,97.40%,78.90%,6.03,A- (3.77),B+ (3.44)
"Shacham, Hovav",CSE 8AL - Intro/Computer Science:JavaLab (A),FA13,54,30,92.90%,89.30%,2.07,B+ (3.65),B+ (3.36)
"Alvarado, Christine J.",CSE 8AL - Intro/Computer Science:JavaLab (B),FA13,58,46,97.70%,100.00%,3.64,A- (3.78),B+ (3.40)
"Murillo Arnal, Ana Cristin",CSE 8AL - Intro/Computer Science:JavaLab (C),FA13,55,45,93.00%,95.30%,3.8,B+ (3.58),B (3.21)
"Graham, Ronald L",CSE 8AL - Intro/Computer Science:JavaLab (D),FA13,66,48,91.50%,95.70%,3.38,A- (3.86),B+ (3.54)
"Kastner, Ryan Charles",CSE 8AL - Intro/Computer Science:JavaLab (E),FA13,60,52,100.00%,93.90%,2.8,A- (3.76),B+ (3.46)
"Allos, Haytham Issa",CSE 8AL - Intro/Computer Science:JavaLab (F),FA13,67,47,97.80%,95.70%,3.17,A- (3.87),B+ (3.47)
"Lerner, Sorin",CSE 8AL - Intro/Computer Science:JavaLab (G),FA13,39,31,96.70%,90.00%,2.77,A- (3.82),B+ (3.37)
"Gillespie, Gary N",CSE 90 - Undergraduate Seminar (A),FA13,96,47,79.50%,86.40%,1.69,A (4.00),N/A
"Griswold, William G.",CSE 91 - Perspectives in CSE (A),FA13,187,119,87.70%,99.10%,1.34,A (4.00),N/A
"Hofri, Matan",CSE 100 - Advanced Data Structures (A),S213,74,12,91.70%,50.00%,14.83,B (3.08),C+ (2.62)
"Marx, Susan S",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),S213,33,6,100.00%,83.30%,14.17,B (3.17),B- (2.83)
"Powell, Thomas Allan",CSE 135 - Server-side Web Applications (A),S213,86,12,100.00%,83.30%,11,B (3.25),B- (2.93)
"Chu, Isaac Y",CSE 136 - Enterprise-class Web Applcatns (A),S213,43,5,100.00%,100.00%,8,A- (3.75),B+ (3.43)
"Orailoglu, Alex",CSE 140 - Component&Desgn Tech/Digtl Sys (A),S213,32,4,100.00%,50.00%,16.5,B+ (3.50),C (2.18)
"Orailoglu, Alex",CSE 140L - Digital Systems Laboratory (B),S213,15,4,66.70%,66.70%,15.17,B (3.00),N/A
"Hoover, Gregory William",CSE 190 - Topics/Computer Sci & Engineer (A),S213,23,14,100.00%,100.00%,15.67,B+ (3.33),A- (3.73)
"Wang, Jianwu",CSE 21 - Math/Algorithm&Systems Analys (B),S213,75,17,66.70%,60.00%,9.5,B+ (3.43),B+ (3.32)
"Mirza, Diba",CSE 30 - Computer Organiz&Systms Progrm (B),S213,31,7,85.70%,71.40%,11.64,A- (3.71),B (3.26)
"Marx, Susan S",CSE 5A - Introduction to Programming I (A),S213,30,5,100.00%,100.00%,14,A (4.00),B (3.07)
"Paturi, Ramamohan",CSE 101 - Design & Analysis of Algorithm (A),S113,31,8,100.00%,100.00%,9.25,B (3.13),B+ (3.32)
"Marx, Susan S",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),S113,37,6,100.00%,80.00%,8.9,B+ (3.50),C+ (2.64)
"Chandrashekhar, Roshni",CSE 12 - Basic Data Struct & OO Design (A),S113,83,64,96.70%,80.00%,12.1,B (3.10),B- (2.82)
"Varna, Rakesh Laxmisha",CSE 12 - Basic Data Struct & OO Design (A),S113,84,62,96.70%,93.40%,12.04,B (3.08),B- (2.82)
"Katsis, Ioannis",CSE 132A - Database System Principles (A),S113,73,13,91.70%,91.70%,8.33,B (3.17),B (3.13)
"Powell, Thomas Allan",CSE 134B - Web Client Languages (A),S113,112,29,92.90%,85.70%,12.14,B (3.00),B (3.24)
"Ord, Richard",CSE 15L - Software Tools&Techniques Lab (A),S113,56,24,90.90%,95.50%,5.74,A- (3.85),A- (3.73)
"Cicotti, Pietro",CSE 20 - Intro/Discrete Mathematics (A),S113,71,28,69.20%,57.70%,8.98,B (3.00),B- (2.72)
"Frankie, Tasha Christine",CSE 3 - Fluency/Information Technology (A),S113,28,13,100.00%,100.00%,6.67,B+ (3.55),B (3.18)
"Pasquale, Joseph",CSE 4GS - Mathematical Beauty in Rome (A),S113,12,7,100.00%,100.00%,3.64,A (4.00),N/A
"Marx, Susan S",CSE 5A - Introduction to Programming I (A),S113,30,5,100.00%,75.00%,6.5,B+ (3.50),B+ (3.38)
"Pasquale, Joseph",CSE 6GS - Mathematicl Beauty in Rome-Lab (A),S113,12,7,100.00%,100.00%,3.36,A (4.00),N/A
"Gupta, Anjum",CSE 7 - Intro Programming MATLAB (A),S113,20,5,80.00%,100.00%,6.1,B (3.20),B (3.28)
"Simon, Elizabeth A",CSE 90 - Undergraduate Seminar (A),S113,3,2,100.00%,100.00%,2.5,N/A,N/A
"Baden, Scott B.",CSE 100 - Advanced Data Structures (A),SP13,139,37,78.40%,45.90%,10.39,B (3.30),C+ (2.60)
"Freund, Yoav",CSE 100 - Advanced Data Structures (B),SP13,98,35,97.10%,82.40%,10.09,B+ (3.39),B (3.26)
"Impagliazzo, Russell",CSE 101 - Design & Analysis of Algorithm (A),SP13,102,34,87.90%,75.80%,9.17,B+ (3.31),B (3.28)
"Micciancio, Daniele",CSE 105 - Intro/Theory of Computation (B),SP13,108,23,56.50%,47.80%,7.59,B- (2.95),C (2.01)
"Papadopoulos, Philip Micha",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),SP13,100,32,93.80%,62.50%,9.98,B+ (3.56),B- (2.94)
"Gillespie, Gary N",CSE 110 - Software Engineering (A),SP13,200,50,95.80%,89.60%,10.17,B+ (3.67),B (3.16)
"Krueger, Ingolf",CSE 112 - Advanced Software Engineering (A),SP13,31,10,100.00%,100.00%,7.3,B+ (3.40),B- (2.83)
"Lee, Cynthia Bailey",CSE 12 - Basic Data Struct & OO Design (A),SP13,193,97,95.90%,94.80%,9.3,B (3.28),B (3.10)
"Kube, Paul Richard",CSE 12 - Basic Data Struct & OO Design (B),SP13,180,58,94.60%,73.20%,8.29,B (3.27),B (3.03)
"Zhou, Yuan-Yuan",CSE 120 - Princ/Computer Operating Systm (A),SP13,69,21,85.70%,61.90%,12.98,B (3.10),B- (2.78)
"Polyzos, George C",CSE 123 - Computer Networks (A),SP13,58,19,84.20%,52.60%,6.94,B+ (3.32),B- (2.74)
"Voelker, Geoffrey M.",CSE 125 - Software Sys Design & Implemnt (A),SP13,36,10,100.00%,100.00%,16.9,A- (3.90),A- (3.94)
"Shacham, Hovav",CSE 127 - Intro to Computer Security (A),SP13,80,37,97.30%,100.00%,7.67,B+ (3.49),B (3.00)
"Lerner, Sorin",CSE 130 - Progrmng Lang:Princpl&Paradigm (A),SP13,157,56,98.20%,98.20%,7.8,B+ (3.40),B (3.25)
"Ord, Richard",CSE 131 - Compiler Construction (A),SP13,103,27,80.80%,84.60%,16.5,B (3.20),C+ (2.66)
"Tang, Lingjia",CSE 131 - Compiler Construction (B),SP13,60,23,91.30%,95.70%,11.8,A- (3.74),B (3.14)
"Papakonstantinou, Yannis",CSE 135 - Server-side Web Applications (A),SP13,124,43,67.40%,41.90%,8.64,B (3.14),B (3.15)
"Rosing, Tajana Simunic",CSE 140 - Component&Desgn Tech/Digtl Sys (A),SP13,146,113,85.80%,92.00%,7.55,B- (2.97),C (2.11)
"Kim, Choon",CSE 140L - Digital Systems Laboratory (A),SP13,157,69,80.60%,50.70%,9.15,B+ (3.47),B (3.02)
"Swanson, Steven James",CSE 141 - Intro/Computer Architecture (A),SP13,73,26,100.00%,96.20%,6.5,B+ (3.42),B+ (3.38)
"Swanson, Steven James",CSE 141L - Project/Computer Architecture (A),SP13,71,22,90.50%,100.00%,11.45,A- (3.71),A- (3.72)
"Kastner, Ryan Charles",CSE 145 - Embedded System Design Project (A),SP13,18,5,100.00%,100.00%,10.9,B+ (3.60),N/A
"Tullsen, Dean Michael",CSE 148 - Adv Processor Arch Design Proj (A),SP13,6,6,100.00%,100.00%,13.7,B (3.25),N/A
"Chaudhuri, Kamalika",CSE 151 - Intro to A.I. Stats Approach (A),SP13,149,43,79.10%,76.70%,8.31,B (3.21),B (3.12)
