Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Oconnor, Joseph M.",CHEM 140B - Organic Chemistry II (A),SU09,319,113,74.10%,96.40%,12.09,B (3.07),N/A
"Ternansky, Robert J.",CHEM 140C - Organic Chemistry III (A),SU09,69,35,74.30%,93.90%,13.7,B- (2.85),N/A
"Weizman, Haim",CHEM 143A - Organic Chemistry Laboratory (A),SU09,85,30,83.30%,93.30%,11.03,B (3.24),N/A
"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Laboratory (A),SU09,20,13,92.30%,92.30%,6.81,B (3.23),N/A
"Brydges, Stacey",CHEM 6A - General Chemistry I (A),SU09,36,12,100.00%,100.00%,8.33,B (3.08),N/A
"Hoeger, Carl",CHEM 6A - General Chemistry I (A),SU09,67,22,81.80%,77.30%,9.32,B- (2.95),N/A
"Johnson, Christina A",CHEM 6B - General Chemistry II (A),SU09,72,20,75.00%,100.00%,10,B (3.26),N/A
"Pomeroy, Robert S.",CHEM 6B - General Chemistry II (A),SU09,43,22,90.90%,72.70%,8.68,B- (2.86),N/A
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (A),SU09,158,59,67.80%,89.70%,11.96,B+ (3.33),N/A
"Hoeger, Carl",CHEM 6C - General Chemistry III (A),SU09,71,27,88.90%,96.20%,8.43,B (3.12),N/A
"Johnson, Christina A",CHEM 6C - General Chemistry III (A),SU09,117,42,92.90%,95.20%,8.11,B (3.26),N/A
"Feng, Da Fei",CHEM 100A - Analytical Chem Lab (A),SP09,58,58,69.10%,75.00%,8.84,B+ (3.30),B- (2.93)
"Pomeroy, Robert S.",CHEM 100B - Fundamentls/Instrumentl Analys (A),SP09,26,19,66.70%,84.20%,8.08,B (3.21),B- (2.75)
"Pomeroy, Robert S.",CHEM 100BL - Instrumental Analysis Lab (A),SP09,24,23,81.80%,87.00%,8.5,B (3.22),B+ (3.54)
"Stuart, Christina",CHEM 105A - Physical Chemistry Laboratory (A),SP09,52,23,72.70%,90.90%,8.15,B (3.23),B (3.15)
"Crowley, Thomas E.",CHEM 109 - Molecular Biochemistry Lab (A),SP09,34,21,90.00%,80.00%,7.1,B+ (3.30),B+ (3.32)
"Ghosh, Gourisankar",CHEM 109 - Molecular Biochemistry Lab (A),SP09,34,20,75.00%,30.00%,8,B+ (3.33),B+ (3.32)
"Crowley, Thomas E.",CHEM 109 - Molecular Biochemistry Lab (B),SP09,31,22,90.90%,68.20%,5.32,B+ (3.35),B+ (3.32)
"Ghosh, Gourisankar",CHEM 109 - Molecular Biochemistry Lab (B),SP09,31,17,94.10%,82.40%,5.21,B+ (3.35),B+ (3.32)
"Crowley, Thomas E.",CHEM 112B - Molecular Biochemistry Lab (A),SP09,34,21,90.00%,80.00%,7.1,B+ (3.30),B+ (3.39)
"Ghosh, Gourisankar",CHEM 112B - Molecular Biochemistry Lab (A),SP09,34,20,75.00%,30.00%,8,B+ (3.30),B+ (3.32)
"Crowley, Thomas E.",CHEM 112B - Molecular Biochemistry Lab (B),SP09,31,22,90.90%,68.20%,5.32,B+ (3.35),B+ (3.39)
"Ghosh, Gourisankar",CHEM 112B - Molecular Biochemistry Lab (B),SP09,31,17,94.10%,82.40%,5.21,B+ (3.35),B+ (3.32)
"Hoffmann, Alexander",CHEM 114C - Biosynthesis of Macromolecules (A),SP09,201,88,92.70%,98.80%,5.69,B+ (3.39),C+ (2.62)
"Printz, Morton P.",CHEM 118 - Pharmacology and Toxicology (A),SP09,142,67,98.50%,98.50%,4.98,B+ (3.60),B+ (3.53)
"Tezcan, Faik",CHEM 124 - Bioinorganic Chemistry (A),SP09,27,28,85.70%,85.70%,5.86,B (3.15),C+ (2.44)
"Tezcan, Faik",CHEM 125 - Bioinorganic Chemistry (A),SP09,27,28,85.70%,85.70%,5.86,B (3.15),C+ (2.44)
"Crowley, Thomas E.",CHEM 13 - Chemistry of Life (A),SP09,138,100,29.80%,27.20%,2.5,B (3.14),B+ (3.30)
"Sinha, Amitabha",CHEM 133 - Physical Chemistry (A),SP09,74,38,51.40%,83.30%,8.39,B- (2.91),C+ (2.57)
"Oconnor, Joseph M.",CHEM 140A - Organic Chemistry I (A),SP09,337,26,96.00%,92.30%,6.81,B+ (3.48),C+ (2.41)
"Glazer, Edith C",CHEM 140B - Organic Chemistry II (A),SP09,194,125,64.80%,63.90%,9.47,B- (2.78),C+ (2.52)
"Molinski, Tadeusz",CHEM 140B - Organic Chemistry II (B),SP09,318,152,69.30%,46.70%,7.43,B (3.08),C+ (2.32)
"Albizati, Kim F.",CHEM 140C - Organic Chemistry III (A),SP09,353,235,85.40%,99.10%,6.26,B+ (3.35),B- (2.77)
"Ternansky, Robert J.",CHEM 140C - Organic Chemistry III (B),SP09,103,96,78.30%,94.60%,9.06,B (3.12),B- (2.70)
"Tor, Yitzhak",CHEM 140CH - Honors Organic Chemistry (A),SP09,52,37,100.00%,100.00%,6.01,A- (3.79),B+ (3.66)
"Weizman, Haim",CHEM 143A - Organic Chemistry Laboratory (A),SP09,390,160,86.10%,92.70%,6.53,B+ (3.36),B (3.01)
"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Laboratory (A),SP09,97,94,93.40%,93.50%,6.37,B (3.14),B (3.23)
"Yang, Jerry",CHEM 156 - Struct&Properties/Organc Molec (A),SP09,39,28,92.60%,89.30%,5.71,B (3.27),B+ (3.36)
"Burkart, Michael D",CHEM 157 - Natural Products Chemistry (A),SP09,46,58,88.70%,92.30%,5.07,B+ (3.35),B (3.05)
"Prather, Kimberly A",CHEM 173 - Atmospheric Chemistry (A),SP09,48,40,85.00%,97.50%,4.55,B (3.19),C+ (2.38)
"Dickson, Andrew Gilmore",CHEM 174 - Chem Prin of Marine Systems (A),SP09,38,25,72.00%,84.00%,3.75,B (3.10),B- (2.87)
"Czworkowski, John",CHEM 188 - Capstone Sem in Science Eductn (A),SP09,12,12,91.70%,100.00%,4.33,B+ (3.45),N/A
"Tezcan, Faik",CHEM 6A - General Chemistry I (A),SP09,251,142,85.10%,90.80%,5.37,B (3.16),C (2.19)
"Hoeger, Carl",CHEM 6B - General Chemistry II (A),SP09,167,94,92.30%,98.90%,6.59,B- (2.85),C+ (2.64)
"Johnson, Christina A",CHEM 6B - General Chemistry II (B),SP09,319,198,82.60%,99.00%,6.33,B (3.14),C+ (2.57)
"Weinberger, Leor",CHEM 6B - General Chemistry II (C),SP09,184,78,90.40%,86.70%,5.27,B+ (3.49),B- (2.79)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (A),SP09,236,17,52.90%,88.20%,10.38,B+ (3.35),B- (2.94)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (B),SP09,242,56,51.90%,94.30%,9.25,B+ (3.35),B- (2.94)
"Kubiak, Clifford Paul",CHEM 6C - General Chemistry III (A),SP09,196,134,94.60%,96.20%,4.96,B (3.25),B- (2.87)
"Brydges, Stacey",CHEM 6C - General Chemistry III (B),SP09,145,96,91.50%,85.10%,6.31,B+ (3.36),B- (2.86)
"Ghosh, Partho",CHEM 6C - General Chemistry III (C),SP09,291,100,83.80%,76.80%,5.16,B (3.09),C+ (2.49)
"Johnson, Christina A",CHEM 6C - General Chemistry III (D),SP09,346,245,86.70%,98.80%,6.47,B+ (3.37),B- (2.85)
"Hoeger, Carl",CHEM 6CH - Honors General Chemistry III (A),SP09,64,55,94.50%,100.00%,4.61,B+ (3.66),B+ (3.37)
"Weizman, Haim",CHEM 87 - Freshman Seminar (A),SP09,14,14,85.70%,85.70%,0.64,A (4.00),N/A
"Brydges, Stacey",CHEM 87 - Freshman Seminar (B),SP09,18,18,100.00%,100.00%,0.5,N/A,N/A
"Printz, Morton P.",CHEM 92 - Undergrad Pharmacology Seminar (A),SP09,166,89,100.00%,97.60%,0.84,A- (3.92),N/A
"Czworkowski, John",CHEM 96 - Introductn to Teaching Science (A),SP09,13,12,100.00%,100.00%,3,B+ (3.55),N/A
"Feng, Da Fei",CHEM 100A - Analytical Chem Lab (A),WI09,65,62,78.00%,81.70%,7.91,B+ (3.53),B- (2.90)
"Kim, Judy E.",CHEM 105A - Physical Chemistry Laboratory (A),WI09,41,30,72.40%,96.60%,9.12,B (3.30),B- (2.76)
"Crowley, Thomas E.",CHEM 108 - Molecular Biochemistry Lab (A),WI09,28,15,78.60%,78.60%,8.23,B+ (3.57),B+ (3.45)
"Crowley, Thomas E.",CHEM 108 - Molecular Biochemistry Lab (B),WI09,30,24,95.70%,78.30%,6.92,B+ (3.38),B+ (3.45)
"Crowley, Thomas E.",CHEM 112A - Molecular Biochemistry Lab (A),WI09,28,15,78.60%,78.60%,8.23,B+ (3.57),B+ (3.45)
"Crowley, Thomas E.",CHEM 112A - Molecular Biochemistry Lab (B),WI09,30,24,95.70%,78.30%,6.92,B+ (3.38),B+ (3.45)
"Opella, Stanley J",CHEM 114A - Biochemical Structure&Function (A),WI09,89,49,95.90%,100.00%,4.54,B+ (3.65),B- (2.78)
"Wang, Wei",CHEM 114B - Biochem Energetics&Metabolism (A),WI09,217,87,60.90%,41.40%,7.36,B (3.19),C+ (2.50)
"Nakagawa, Terunaga",CHEM 12 - Molecules and Reactions (A),WI09,164,34,58.80%,47.10%,4,B+ (3.35),B+ (3.30)
"Hendrickson, David N",CHEM 120B - Inorganic Chemistry II (A),WI09,79,20,85.00%,90.00%,3.4,A- (3.70),B+ (3.32)
"Tauber, Michael",CHEM 127 - Physical Chemistry (A),WI09,156,125,71.20%,87.20%,5.56,B (3.07),C+ (2.51)
"Lindenberg, Katja",CHEM 132 - Physical Chemistry (A),WI09,103,61,54.20%,69.50%,7.25,B (3.00),C+ (2.51)
"Yang, Jerry",CHEM 140A - Organic Chemistry I (A),WI09,368,257,84.30%,93.50%,7.39,B (3.14),C+ (2.64)
"Gianneschi, Nathan",CHEM 140A - Organic Chemistry I (B),WI09,330,231,84.40%,86.80%,7.6,B (3.00),C+ (2.58)
"Burkart, Michael D",CHEM 140B - Organic Chemistry II (A),WI09,308,258,79.00%,94.00%,7.01,B (3.28),B- (2.80)
"Theodorakis, Emmanouil",CHEM 140B - Organic Chemistry II (B),WI09,273,140,76.60%,93.40%,6.73,B (3.13),C+ (2.65)
"Whitesell, James K.",CHEM 140B - Organic Chemistry II (C),WI09,210,74,74.00%,59.70%,6.2,B+ (3.36),C+ (2.34)
"Weizman, Haim",CHEM 140BH - Honors Organic Chemistry (A),WI09,41,38,100.00%,97.40%,6.66,B+ (3.68),A- (3.79)
"Albizati, Kim F.",CHEM 140C - Organic Chemistry III (A),WI09,259,134,91.70%,100.00%,6.16,B+ (3.38),C+ (2.68)
"Ternansky, Robert J.",CHEM 143A - Organic Chemistry Laboratory (A),WI09,359,268,70.20%,68.20%,6.4,B (3.06),B (3.09)
"Weizman, Haim",CHEM 143AH - Honors Organic Chemistry Lab (A),WI09,40,22,81.80%,90.90%,9.41,B+ (3.48),B (3.21)
"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Laboratory (A),WI09,74,72,76.10%,79.10%,7.34,B- (2.97),B (3.14)
"Pomeroy, Robert S.",CHEM 149B - Environmental Chemistry (A),WI09,34,26,92.30%,92.30%,5.96,B+ (3.35),B (3.01)
"Glazer, Edith C",CHEM 15 - Chemistry of the Universe (A),WI09,49,42,76.20%,73.80%,2.69,B+ (3.38),B+ (3.39)
"Nicolaou, Kyriacos C",CHEM 151 - Molecules That Changed World (A),WI09,97,57,100.00%,100.00%,3.55,A- (3.79),B+ (3.43)
"Baker, Timothy Stanley",CHEM 165 - 3D Elctron Microscopy/Macromol (A),WI09,10,10,100.00%,100.00%,4.1,B+ (3.60),N/A
"Pomeroy, Robert S.",CHEM 172 - Environmental Chemistry (A),WI09,34,26,92.30%,92.30%,5.96,B+ (3.35),B (3.01)
"Czworkowski, John",CHEM 187 - Foundn of Teach&Learn Science (A),WI09,9,9,100.00%,100.00%,3.75,A- (3.78),N/A
"Newsam, John",CHEM 192 - Sr Seminar in Chem & Biochem (A),WI09,11,12,100.00%,100.00%,1.33,A (4.00),N/A
"Sailor, Michael Joseph",CHEM 192 - Sr Seminar in Chem & Biochem (A),WI09,11,12,100.00%,100.00%,1.33,A (4.00),N/A
"Sinha, Amitabha",CHEM 6A - General Chemistry I (A),WI09,312,103,76.30%,58.60%,6.34,B- (2.95),C+ (2.53)
"Hoeger, Carl",CHEM 6A - General Chemistry I (B),WI09,325,238,89.30%,93.10%,6.02,B- (2.90),C+ (2.67)
"Crowell, John E",CHEM 6B - General Chemistry II (A),WI09,304,80,78.50%,67.10%,7.18,B (3.09),C+ (2.53)
"Kummel, Andrew C",CHEM 6B - General Chemistry II (B),WI09,295,125,82.30%,91.90%,6.45,B (3.09),C+ (2.68)
"Muller, Ulrich K.",CHEM 6B - General Chemistry II (C),WI09,103,86,90.00%,77.80%,5.1,B (3.29),C+ (2.54)
"brydges, stacey",CHEM 6B - General Chemistry II (D),WI09,260,192,65.40%,63.40%,6.91,B- (2.83),C+ (2.57)
"Johnson, Christina A",CHEM 6B - General Chemistry II (E),WI09,322,243,86.00%,97.90%,6.81,B (3.22),B- (2.76)
"Weare, John H.",CHEM 6BH - Honors General Chemistry II (A),WI09,88,60,53.40%,56.70%,7.17,B (3.19),B+ (3.50)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (A),WI09,226,27,63.00%,88.90%,8.65,B+ (3.35),B- (2.95)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (B),WI09,240,81,65.00%,90.00%,7.56,B (3.23),B- (2.95)
"Hoeger, Carl",CHEM 6C - General Chemistry III (A),WI09,184,134,88.40%,93.80%,5.37,B (3.20),B- (2.77)
"Czworkowski, John",CHEM 87 - Freshman Seminar (B),WI09,8,6,100.00%,100.00%,1.17,N/A,N/A
"Czworkowski, John",CHEM 96 - Introductn to Teaching Science (A),WI09,18,16,100.00%,93.30%,2.88,B+ (3.57),N/A
"Feng, Da Fei",CHEM 100A - Analytical Chem Lab (A),FA08,100,83,77.80%,78.80%,8.74,B+ (3.36),B (3.19)
"stuart, christina",CHEM 105A - Physical Chemistry Laboratory (A),FA08,38,30,93.10%,96.60%,7.95,B (3.26),B- (2.88)
"Crowley, Thomas E.",CHEM 108 - Molecular Biochemistry Lab (A),FA08,14,11,100.00%,81.80%,6.32,A- (3.73),B+ (3.39)
"Jennings, Patricia A.",CHEM 108 - Molecular Biochemistry Lab (A),FA08,14,11,100.00%,90.90%,6.32,A- (3.73),B+ (3.39)
"Crowley, Thomas E.",CHEM 108 - Molecular Biochemistry Lab (B),FA08,26,16,81.30%,87.50%,6.75,B+ (3.60),B+ (3.39)
"Jennings, Patricia A.",CHEM 108 - Molecular Biochemistry Lab (B),FA08,26,16,84.60%,100.00%,6.88,B+ (3.60),B+ (3.39)
"Crowley, Thomas E.",CHEM 11 - The Periodic Table (A),FA08,169,75,73.60%,49.30%,2.36,B+ (3.51),B+ (3.31)
"Pomeroy, Robert S.",CHEM 11 - The Periodic Table (B),FA08,181,112,82.70%,91.80%,3.85,B+ (3.30),C+ (2.66)
"Crowley, Thomas E.",CHEM 112A - Molecular Biochemistry Lab (A),FA08,14,11,100.00%,81.80%,6.32,A- (3.73),B+ (3.39)
"Jennings, Patricia A.",CHEM 112A - Molecular Biochemistry Lab (A),FA08,14,11,100.00%,90.90%,6.32,A- (3.73),B+ (3.39)
"Crowley, Thomas E.",CHEM 112A - Molecular Biochemistry Lab (B),FA08,26,16,81.30%,87.50%,6.75,B+ (3.60),B+ (3.39)
"Jennings, Patricia A.",CHEM 112A - Molecular Biochemistry Lab (B),FA08,26,16,84.60%,100.00%,6.88,B+ (3.60),B+ (3.39)
"Viadiu, Hector",CHEM 114A - Biochemical Structure&Function (A),FA08,223,140,87.10%,89.90%,5.87,B+ (3.47),B (3.03)
"Dorrestein, Pieter",CHEM 116 - Enzyme Catalyzed Reactions (A),FA08,36,25,69.60%,78.30%,5.22,B+ (3.60),B (3.28)
"Komives, Elizabeth A",CHEM 116 - Enzyme Catalyzed Reactions (A),FA08,36,22,63.60%,86.40%,4.6,B+ (3.60),B (3.28)
"Hendrickson, David N",CHEM 120A - Inorganic Chemistry I (A),FA08,228,90,83.00%,92.00%,4.32,B+ (3.58),B (3.16)
"Crowell, John E",CHEM 126 - Physical Chemistry (A),FA08,130,79,70.50%,91.00%,5.97,B (3.14),C+ (2.59)
"Crowell, John E",CHEM 126 - Physical Chemistry (B),FA08,35,13,38.50%,84.60%,6.81,B (3.23),C+ (2.59)
"Lindenberg, Katja",CHEM 131 - Physical Chemistry (A),FA08,120,50,55.10%,79.60%,8.38,B- (2.96),C+ (2.40)
"Ternansky, Robert J.",CHEM 140A - Organic Chemistry I (A),FA08,201,217,79.50%,91.20%,10.14,B (3.00),B- (2.71)
"Whitesell, James K.",CHEM 140A - Organic Chemistry I (B),FA08,270,84,73.50%,48.80%,6.57,B+ (3.41),C+ (2.44)
"Glazer, Edith C",CHEM 140A - Organic Chemistry I (C),FA08,236,184,80.10%,82.30%,8.7,B- (2.98),C+ (2.49)
"Albizati, Kim F.",CHEM 140A - Organic Chemistry I (D),FA08,201,150,91.30%,99.30%,5.86,B+ (3.37),B- (2.72)
"Kobayashi, Yoshihisa",CHEM 140B - Organic Chemistry II (A),FA08,262,79,76.60%,40.30%,6.63,B (3.22),C+ (2.55)
"Hermann, Thomas",CHEM 140C - Organic Chemistry III (A),FA08,297,205,75.90%,82.20%,6.28,B (3.25),C+ (2.68)
"Weizman, Haim",CHEM 143A - Organic Chemistry Laboratory (A),FA08,437,197,88.90%,96.80%,6.55,B+ (3.41),B- (2.95)
"Ternansky, Robert J.",CHEM 143C - Organic Chemistry Laboratory (A),FA08,109,98,87.60%,90.70%,7.41,B (3.25),B (3.29)
"Prather, Kimberly A",CHEM 149A - Environmental Chemistry (A),FA08,60,45,97.70%,95.50%,4.94,B+ (3.42),C+ (2.51)
"Kobayashi, Yoshihisa",CHEM 152 - Synthetic Methods/Organic Chem (A),FA08,17,19,84.20%,84.20%,5.61,B+ (3.37),N/A
"Theodorakis, Emmanouil",CHEM 152 - Synthetic Methods/Organic Chem (A),FA08,17,19,84.20%,84.20%,5.61,B+ (3.37),N/A
"Tor, Yitzhak",CHEM 154 - Mechanisms/Organic Reactions (A),FA08,36,40,92.50%,95.00%,6.05,B+ (3.37),B+ (3.53)
"Prather, Kimberly A",CHEM 171 - Environmental Chemistry (A),FA08,60,45,97.70%,95.50%,4.94,B+ (3.42),C+ (2.51)
"Weizman, Haim",CHEM 192 - Sr Seminar in Chem & Biochem (A),FA08,18,13,100.00%,100.00%,1.12,N/A,N/A
"Hoeger, Carl",CHEM 4 - Basic Chemistry (A),FA08,238,183,96.10%,98.90%,5.76,B- (2.98),B- (2.89)
"brydges, stacey",CHEM 6A - General Chemistry I (A),FA08,323,247,86.90%,76.60%,6.97,B- (2.84),C+ (2.49)
"Czworkowski, John",CHEM 6A - General Chemistry I (B),FA08,327,273,81.80%,59.00%,6.15,B (3.15),C+ (2.54)
"Czworkowski, John",CHEM 6A - General Chemistry I (C),FA08,298,221,75.50%,61.80%,6.27,B (3.08),C+ (2.54)
"Johnson, Christina A",CHEM 6A - General Chemistry I (D),FA08,336,214,91.30%,98.60%,6.22,B (3.15),B- (2.85)
"brydges, stacey",CHEM 6A - General Chemistry I (E),FA08,316,253,81.20%,73.20%,6.06,B- (2.99),C+ (2.49)
"Hoeger, Carl",CHEM 6AH - Honors General Chemistry I (A),FA08,117,97,75.30%,94.60%,6.4,B (3.10),B (3.07)
"Kim, Judy E.",CHEM 6B - General Chemistry II (A),FA08,239,162,62.90%,37.70%,7.55,B- (2.89),C+ (2.63)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (A),FA08,245,29,72.40%,86.20%,9.19,B (3.29),B- (2.99)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (B),FA08,248,86,59.80%,86.60%,10.59,B (3.18),B- (2.99)
"Johnson, Christina A",CHEM 6C - General Chemistry III (A),FA08,340,293,90.90%,98.60%,5.66,B (3.23),B- (2.86)
"Trogler, William C",CHEM 6C - General Chemistry III (B),FA08,120,41,80.00%,85.00%,4.55,B (3.13),B- (2.82)
"Czworkowski, John",CHEM 87 - Freshman Seminar (B),FA08,16,18,88.90%,94.40%,0.83,A (4.00),N/A
"Ball, Ian James",CHEM 100A - Analytical Chem Lab (A),SU08,19,16,50.00%,56.30%,12.5,B (3.07),N/A
"Oconnor, Joseph M.",CHEM 140A - Organic Chemistry I (A),SU08,167,110,85.50%,99.10%,10.54,B+ (3.48),N/A
"Ternansky, Robert J.",CHEM 140A - Organic Chemistry I (A),SU08,52,36,80.60%,97.20%,15.28,B- (2.82),N/A
"Oconnor, Joseph M.",CHEM 140B - Organic Chemistry II (A),SU08,278,179,83.60%,96.60%,10.26,B (3.17),N/A
"Weizman, Haim",CHEM 143A - Organic Chemistry Laboratory (A),SU08,78,68,92.40%,93.80%,10.96,B (3.26),N/A
"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Laboratory (A),SU08,20,19,100.00%,94.70%,7.97,B- (2.89),N/A
"Hoeger, Carl",CHEM 6A - General Chemistry I (A),SU08,66,35,91.40%,97.10%,9.15,B (3.29),N/A
"Pomeroy, Robert S.",CHEM 6A - General Chemistry I (A),SU08,21,12,100.00%,91.70%,7.17,B+ (3.36),N/A
"Ball, Ian James",CHEM 6B - General Chemistry II (A),SU08,56,44,82.50%,95.00%,8.74,B- (2.98),N/A
"Pomeroy, Robert S.",CHEM 6B - General Chemistry II (A),SU08,45,38,84.20%,76.30%,8.82,B- (2.86),N/A
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (A),SU08,124,63,74.60%,90.50%,11.6,B+ (3.31),N/A
"Hoeger, Carl",CHEM 6C - General Chemistry III (A),SU08,96,58,89.50%,98.20%,8.74,B+ (3.40),N/A
"Johnson, Christina A",CHEM 6C - General Chemistry III (A),SU08,92,77,85.50%,94.70%,7.1,B (3.30),N/A
"Feng, Da Fei",CHEM 100A - Analytical Chem Lab (A),SP08,85,72,71.40%,84.30%,10.28,B+ (3.51),B- (2.98)
"Magde, Douglas",CHEM 105A - Physical Chemistry Laboratory (A),SP08,56,34,78.10%,96.90%,9.11,B (3.29),B (3.00)
"Crowley, Thomas E.",CHEM 109 - Molecular Biochemistry Lab (A),SP08,29,19,88.90%,83.30%,8.61,B+ (3.33),B+ (3.38)
"Crowley, Thomas E.",CHEM 109 - Molecular Biochemistry Lab (B),SP08,24,19,73.70%,36.80%,8.94,B- (2.79),B+ (3.38)
"Crowley, Thomas E.",CHEM 112B - Molecular Biochemistry Lab (A),SP08,29,19,88.90%,83.30%,8.61,B+ (3.33),B+ (3.38)
"Crowley, Thomas E.",CHEM 112B - Molecular Biochemistry Lab (B),SP08,24,19,73.70%,36.80%,8.94,B- (2.79),B+ (3.38)
"Hoffmann, Alexander",CHEM 114C - Biosynthesis of Macromolecules (A),SP08,180,44,86.00%,95.30%,5.64,B+ (3.38),B- (2.72)
"Dorrestein, Pieter",CHEM 116 - Enzyme Catalyzed Reactions (A),SP08,53,29,92.90%,82.10%,6.71,B+ (3.39),B (3.10)
"Komives, Elizabeth A",CHEM 116 - Enzyme Catalyzed Reactions (A),SP08,53,33,87.50%,100.00%,6.44,B+ (3.39),B (3.10)
"Tukey, Robert H",CHEM 118 - Pharmacology and Toxicology (A),SP08,108,72,93.10%,93.10%,5.53,B+ (3.34),B (3.09)
"Cohen, Seth M",CHEM 124 - Bioinorganic Chemistry (A),SP08,39,34,69.70%,93.90%,5.62,B (3.03),B- (2.81)
"Tezcan, Faik",CHEM 124 - Bioinorganic Chemistry (A),SP08,39,34,69.70%,93.90%,5.62,B (3.03),B- (2.81)
"Cohen, Seth M",CHEM 125 - Bioinorganic Chemistry (A),SP08,39,34,69.70%,93.90%,5.62,B (3.03),B- (2.81)
"Tezcan, Faik",CHEM 125 - Bioinorganic Chemistry (A),SP08,39,34,69.70%,93.90%,5.62,B (3.03),B- (2.81)
"Joseph, Simpson",CHEM 13 - Chemistry of Life (A),SP08,173,87,83.50%,91.80%,3.27,B+ (3.55),B- (2.88)
"Sinha, Amitabha",CHEM 133 - Physical Chemistry (A),SP08,70,42,70.70%,90.00%,8.55,B (3.03),C+ (2.34)
"Ternansky, Robert J.",CHEM 140A - Organic Chemistry I (A),SP08,286,220,82.10%,88.70%,8.01,B (3.02),C+ (2.69)
"Nefzi, Adel",CHEM 140B - Organic Chemistry II (A),SP08,307,179,81.40%,93.80%,6.01,B (3.08),C+ (2.50)
"La Clair, James J.",CHEM 140B - Organic Chemistry II (B),SP08,266,134,78.50%,77.50%,5.56,A- (3.71),B+ (3.47)
"Finn, Michael",CHEM 140C - Organic Chemistry III (A),SP08,194,142,83.00%,88.70%,6.99,B+ (3.44),B (3.10)
"Nefzi, Adel",CHEM 140C - Organic Chemistry III (B),SP08,341,255,84.80%,88.80%,6.94,B+ (3.33),B- (2.88)
"Tor, Yitzhak",CHEM 140CH - Honors Organic Chemistry (A),SP08,34,30,96.70%,100.00%,6.63,B+ (3.67),A- (3.79)
"Weizman, Haim",CHEM 143A - Organic Chemistry Laboratory (A),SP08,384,163,90.40%,95.50%,6.3,B+ (3.41),B (3.01)
"Ternansky, Robert J.",CHEM 143B - Organic Chemistry Laboratory (A),SP08,97,80,89.30%,93.20%,5.77,B (3.18),B (3.27)
"Burkart, Michael D",CHEM 157 - Natural Products Chemistry (A),SP08,23,28,85.70%,89.30%,4.29,B+ (3.42),B+ (3.43)
"Russell, Lynn M.",CHEM 173 - Atmospheric Chemistry (A),SP08,68,54,92.60%,92.60%,3.91,B+ (3.50),B+ (3.47)
"Czworkowski, John",CHEM 188 - Capstone Sem in Science Eductn (A),SP08,8,8,87.50%,100.00%,4.25,B+ (3.38),N/A
"Tezcan, Faik",CHEM 6A - General Chemistry I (A),SP08,179,106,90.40%,95.20%,4.9,B (3.14),C (2.30)
"Hoeger, Carl",CHEM 6B - General Chemistry II (A),SP08,316,217,82.90%,95.70%,6.08,B (3.08),B- (2.82)
"Dipasquale, Antonio",CHEM 6B - General Chemistry II (B),SP08,263,183,86.60%,87.10%,4.77,B (3.14),B- (2.78)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (A),SP08,224,61,55.00%,95.00%,9.45,B+ (3.42),B- (2.95)
"Berniolles, Sandrine",CHEM 6BL - Intr Inorganic Chem Laboratory (B),SP08,241,56,63.50%,96.20%,9.05,B+ (3.40),B- (2.95)
"Trogler, William C",CHEM 6C - General Chemistry III (A),SP08,285,77,75.00%,63.20%,6.45,B (3.26),C+ (2.67)
"Dipasquale, Antonio",CHEM 6C - General Chemistry III (B),SP08,351,205,76.60%,72.50%,4.68,B (3.17),B- (2.80)
"Hoeger, Carl",CHEM 6C - General Chemistry III (C),SP08,329,187,85.70%,95.10%,5.84,B (3.23),B (3.01)
"Cohen, Seth M",CHEM 6CH - Honors General Chemistry III (A),SP08,119,100,97.00%,98.00%,4.72,B+ (3.56),B- (2.80)
"Cohen, Seth M",CHEM 87 - Freshman Seminar (A),SP08,19,14,100.00%,100.00%,2.07,A (4.00),N/A
"Weizman, Haim",CHEM 87 - Freshman Seminar (B),SP08,14,13,100.00%,100.00%,0.65,N/A,N/A
"Tukey, Robert H",CHEM 92 - Undergrad Pharmacology Seminar (A),SP08,171,119,97.40%,97.40%,0.95,A (4.00),N/A
"Czworkowski, John",CHEM 96 - Introductn to Teaching Science (A),SP08,9,9,88.90%,100.00%,2.06,A (4.00),N/A
